Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
SP1,19/08/30,Sevilla,Celta,1,1,D,0,0,D,20,3,8,2,16,9,9,1,4,2,0,0
SP1,19/08/30,Ath Bilbao,Sociedad,2,0,H,2,0,H,16,3,6,3,17,17,3,0,2,3,0,0
SP1,19/08/31,Osasuna,Barcelona,2,2,D,1,0,H,16,9,6,5,16,9,3,2,3,4,0,0
SP1,19/08/31,Getafe,Alaves,1,1,D,1,1,D,15,6,2,2,11,17,4,2,3,1,0,0
SP1,19/08/31,Levante,Valladolid,2,0,H,0,0,D,16,17,3,5,9,10,6,6,2,2,0,0
SP1,19/08/31,Betis,Leganes,2,1,H,0,0,D,19,19,6,6,14,15,11,8,4,2,0,0
SP1,19/09/01,Valencia,Mallorca,2,0,H,1,0,H,9,13,4,2,6,19,7,4,0,1,0,0
SP1,19/09/01,Ath Madrid,Eibar,3,2,H,1,2,A,9,6,4,3,9,15,1,1,0,3,0,0
SP1,19/09/01,Espanol,Granada,0,3,A,0,1,A,17,15,4,6,6,13,8,6,2,3,0,0
SP1,19/09/01,Villarreal,Real Madrid,2,2,D,1,1,D,8,17,4,6,8,14,1,8,1,3,0,1
SP1,19/09/13,Mallorca,Ath Bilbao,0,0,D,0,0,D,11,15,2,3,15,18,4,6,4,3,0,0
SP1,19/09/14,Real Madrid,Levante,3,2,H,3,0,H,23,7,11,4,13,10,9,6,2,2,0,0
SP1,19/09/14,Leganes,Villarreal,0,3,A,0,2,A,11,9,5,4,15,13,8,6,2,0,0,0
SP1,19/09/14,Sociedad,Ath Madrid,2,0,H,0,0,D,14,11,5,3,13,12,5,5,1,3,0,0
SP1,19/09/14,Barcelona,Valencia,5,2,H,2,1,H,18,13,11,5,11,12,2,5,1,4,0,0
SP1,19/09/15,Eibar,Espanol,1,2,A,0,0,D,14,8,2,3,14,16,7,2,2,3,0,1
SP1,19/09/15,Alaves,Sevilla,0,1,A,0,1,A,10,19,2,6,13,7,2,6,5,5,0,0
SP1,19/09/15,Celta,Granada,0,2,A,0,1,A,5,13,0,4,11,13,3,5,4,2,2,0
SP1,19/09/15,Valladolid,Osasuna,1,1,D,0,0,D,13,17,3,6,9,11,10,6,0,1,0,0
SP1,19/09/15,Betis,Getafe,1,1,D,0,1,A,7,13,3,6,11,28,5,6,3,6,2,0
SP1,19/09/20,Osasuna,Betis,0,0,D,0,0,D,12,9,6,3,15,9,9,4,1,2,0,0
SP1,19/09/21,Villarreal,Valladolid,2,0,H,0,0,D,23,8,7,4,12,8,4,8,2,1,0,0
SP1,19/09/21,Levante,Eibar,0,0,D,0,0,D,14,19,6,4,9,11,6,7,0,2,0,0
SP1,19/09/21,Ath Madrid,Celta,0,0,D,0,0,D,21,6,5,4,14,12,13,3,3,5,0,0
SP1,19/09/21,Granada,Barcelona,2,0,H,1,0,H,10,10,6,3,22,12,4,5,3,2,0,0
SP1,19/09/22,Getafe,Mallorca,4,2,H,2,0,H,15,9,7,5,15,17,7,2,4,5,0,0
SP1,19/09/22,Espanol,Sociedad,1,3,A,0,2,A,17,14,4,8,7,12,5,7,1,0,0,0
SP1,19/09/22,Valencia,Leganes,1,1,D,1,1,D,15,13,5,4,14,23,6,6,3,4,0,0
SP1,19/09/22,Ath Bilbao,Alaves,2,0,H,1,0,H,13,6,3,2,12,19,3,2,1,4,0,0
SP1,19/09/22,Sevilla,Real Madrid,0,1,A,0,0,D,11,8,0,5,16,15,9,6,3,2,0,0
SP1,19/09/24,Valladolid,Granada,1,1,D,1,1,D,10,7,6,5,21,18,6,3,3,2,0,0
SP1,19/09/24,Betis,Levante,3,1,H,1,1,D,18,18,6,4,11,14,5,2,2,2,0,0
SP1,19/09/24,Barcelona,Villarreal,2,1,H,2,1,H,7,12,5,4,4,13,6,5,4,2,0,0
SP1,19/09/25,Leganes,Ath Bilbao,1,1,D,0,0,D,9,10,5,3,11,12,4,5,0,1,0,0
SP1,19/09/25,Mallorca,Ath Madrid,0,2,A,0,1,A,12,16,4,4,9,15,8,5,3,4,0,1
SP1,19/09/25,Valencia,Getafe,3,3,D,3,1,H,9,18,4,6,16,26,4,5,1,4,0,0
SP1,19/09/25,Real Madrid,Osasuna,2,0,H,1,0,H,16,6,5,2,13,13,7,5,2,2,0,0
SP1,19/09/26,Eibar,Sevilla,3,2,H,0,2,A,13,8,6,6,11,19,3,1,3,4,0,0
SP1,19/09/26,Celta,Espanol,1,1,D,0,0,D,15,11,4,4,6,17,6,4,2,5,0,0
SP1,19/09/26,Sociedad,Alaves,3,0,H,3,0,H,24,5,10,0,7,20,5,3,1,3,0,1
SP1,19/09/27,Villarreal,Betis,5,1,H,1,0,H,17,12,11,8,13,8,3,7,2,2,0,0
SP1,19/09/28,Ath Bilbao,Valencia,0,1,A,0,1,A,16,11,5,6,14,12,7,7,2,5,0,0
SP1,19/09/28,Getafe,Barcelona,0,2,A,0,1,A,12,12,4,7,23,17,4,1,4,3,0,1
SP1,19/09/28,Granada,Leganes,1,0,H,1,0,H,13,17,5,7,19,12,8,3,3,4,0,0
SP1,19/09/28,Ath Madrid,Real Madrid,0,0,D,0,0,D,9,16,3,4,14,14,5,7,1,2,0,0
SP1,19/09/29,Espanol,Valladolid,0,2,A,0,1,A,16,10,3,7,16,13,4,3,2,0,1,0
SP1,19/09/29,Eibar,Celta,2,0,H,0,0,D,11,3,6,2,17,15,6,5,3,1,0,0
SP1,19/09/29,Alaves,Mallorca,2,0,H,0,0,D,12,6,7,2,18,14,4,1,2,3,0,0
SP1,19/09/29,Levante,Osasuna,1,1,D,1,0,H,12,18,7,3,12,12,7,11,5,0,1,0
SP1,19/09/29,Sevilla,Sociedad,3,2,H,1,1,D,22,6,9,3,9,8,7,0,1,1,0,0
SP1,19/10/04,Betis,Eibar,1,1,D,0,1,A,12,11,5,5,7,20,4,9,3,5,0,1
SP1,19/10/05,Leganes,Levante,1,2,A,0,1,A,25,9,9,3,10,7,9,4,3,5,0,0
SP1,19/10/05,Real Madrid,Granada,4,2,H,2,0,H,20,7,11,4,12,18,6,2,4,5,0,0
SP1,19/10/05,Valencia,Alaves,2,1,H,1,0,H,10,10,5,5,7,16,4,7,1,3,0,0
SP1,19/10/05,Osasuna,Villarreal,2,1,H,0,1,A,11,13,6,5,9,15,8,9,2,2,0,0
SP1,19/10/06,Mallorca,Espanol,2,0,H,1,0,H,10,11,4,3,11,11,2,4,1,3,0,0
SP1,19/10/06,Celta,Ath Bilbao,1,0,H,0,0,D,13,8,4,3,8,20,6,4,0,5,0,0
SP1,19/10/06,Valladolid,Ath Madrid,0,0,D,0,0,D,4,8,2,2,15,14,3,4,6,4,0,0
SP1,19/10/06,Sociedad,Getafe,1,2,A,1,0,H,5,11,4,5,20,15,3,8,1,4,1,0
SP1,19/10/06,Barcelona,Sevilla,4,0,H,3,0,H,11,12,9,5,10,12,7,10,5,3,2,0
SP1,19/10/18,Granada,Osasuna,1,0,H,1,0,H,9,13,4,4,12,17,2,7,2,7,0,1
SP1,19/10/19,Eibar,Barcelona,0,3,A,0,1,A,8,10,2,6,16,14,2,2,5,0,0,0
SP1,19/10/19,Ath Madrid,Valencia,1,1,D,1,0,H,17,11,6,3,18,12,2,4,2,1,0,1
SP1,19/10/19,Getafe,Leganes,2,0,H,0,0,D,8,6,4,2,17,19,2,3,1,4,0,0
SP1,19/10/19,Mallorca,Real Madrid,1,0,H,1,0,H,5,13,2,5,20,14,4,4,2,1,0,1
SP1,19/10/20,Alaves,Celta,2,0,H,0,0,D,13,15,6,3,20,5,4,6,5,1,0,0
SP1,19/10/20,Sociedad,Betis,3,1,H,2,1,H,20,13,5,7,23,12,11,2,4,2,0,0
SP1,19/10/20,Espanol,Villarreal,0,1,A,0,1,A,19,14,6,6,11,14,7,3,2,1,0,0
SP1,19/10/20,Ath Bilbao,Valladolid,1,1,D,1,0,H,21,10,8,4,12,9,3,4,2,3,0,0
SP1,19/10/20,Sevilla,Levante,1,0,H,0,0,D,23,12,7,6,10,11,9,1,2,2,0,0
SP1,19/10/25,Villarreal,Alaves,4,1,H,1,0,H,20,13,9,5,12,13,5,4,2,2,0,0
SP1,19/10/26,Leganes,Mallorca,1,0,H,1,0,H,11,10,4,0,19,13,4,5,4,1,0,0
SP1,19/10/26,Valladolid,Eibar,2,0,H,2,0,H,8,15,5,5,13,13,4,3,1,2,0,0
SP1,19/10/26,Ath Madrid,Ath Bilbao,2,0,H,1,0,H,11,10,3,3,14,9,7,7,2,2,0,0
SP1,19/10/27,Celta,Sociedad,0,1,A,0,0,D,10,10,2,4,20,12,3,7,4,2,1,0
SP1,19/10/27,Granada,Betis,1,0,H,0,0,D,13,13,4,0,13,8,4,2,3,4,0,0
SP1,19/10/27,Levante,Espanol,0,1,A,0,1,A,7,15,4,5,10,26,4,7,2,3,0,0
SP1,19/10/27,Sevilla,Getafe,2,0,H,0,0,D,18,10,10,5,13,18,5,0,2,3,0,0
SP1,19/10/27,Osasuna,Valencia,3,1,H,1,1,D,30,5,16,3,13,9,6,1,1,1,0,1
SP1,19/10/29,Alaves,Ath Madrid,1,1,D,0,0,D,12,11,4,5,23,16,4,1,3,3,0,0
SP1,19/10/29,Barcelona,Valladolid,5,1,H,3,1,H,20,9,11,2,9,14,6,3,0,3,0,0
SP1,19/10/30,Sociedad,Levante,1,2,A,0,2,A,17,13,5,5,15,12,9,5,3,4,0,0
SP1,19/10/30,Valencia,Sevilla,1,1,D,0,1,A,11,10,3,2,12,17,6,1,6,3,0,0
SP1,19/10/30,Ath Bilbao,Espanol,3,0,H,2,0,H,7,13,6,6,13,20,2,5,0,1,0,0
SP1,19/10/30,Betis,Celta,2,1,H,1,0,H,9,21,6,6,16,17,5,10,6,1,0,0
SP1,19/10/30,Real Madrid,Leganes,5,0,H,3,0,H,25,6,12,4,12,12,8,3,1,5,0,0
SP1,19/10/31,Eibar,Villarreal,2,1,H,0,0,D,28,10,9,3,11,12,8,3,0,3,0,0
SP1,19/10/31,Mallorca,Osasuna,2,2,D,1,0,H,12,15,4,6,9,10,5,3,1,5,0,0
SP1,19/10/31,Getafe,Granada,3,1,H,2,0,H,12,9,4,2,22,11,2,3,5,5,0,0
SP1,19/11/02,Espanol,Valencia,1,2,A,1,0,H,16,12,7,5,20,14,5,5,0,1,0,0
SP1,19/11/02,Levante,Barcelona,3,1,H,0,1,A,9,10,6,6,9,13,2,3,1,6,0,0
SP1,19/11/02,Sevilla,Ath Madrid,1,1,D,1,0,H,12,13,5,3,13,16,6,3,4,3,0,0
SP1,19/11/02,Real Madrid,Betis,0,0,D,0,0,D,25,15,8,4,11,17,9,4,2,4,0,0
SP1,19/11/03,Valladolid,Mallorca,3,0,H,1,0,H,13,14,6,2,15,20,2,6,5,4,0,0
SP1,19/11/03,Villarreal,Ath Bilbao,0,0,D,0,0,D,13,14,8,3,10,8,8,10,2,0,0,0
SP1,19/11/03,Osasuna,Alaves,4,2,H,3,1,H,20,10,6,4,13,17,5,1,4,2,0,0
SP1,19/11/03,Celta,Getafe,0,1,A,0,1,A,9,7,5,4,6,19,4,4,3,3,0,0
SP1,19/11/03,Leganes,Eibar,1,2,A,1,1,D,12,8,5,4,16,20,4,2,5,2,0,0
SP1,19/11/03,Granada,Sociedad,1,2,A,1,1,D,7,12,4,7,15,19,4,5,0,2,0,0
SP1,19/11/08,Sociedad,Leganes,1,1,D,0,0,D,12,7,6,3,14,23,5,1,2,5,0,1
SP1,19/11/09,Alaves,Valladolid,3,0,H,2,0,H,16,8,5,0,21,16,6,7,3,3,0,0
SP1,19/11/09,Valencia,Granada,2,0,H,0,0,D,14,15,6,2,11,15,7,4,0,5,0,0
SP1,19/11/09,Eibar,Real Madrid,0,4,A,0,3,A,13,12,0,6,9,8,6,6,0,0,0,0
SP1,19/11/09,Barcelona,Celta,4,1,H,2,1,H,11,7,8,6,18,14,2,2,4,1,0,0
SP1,19/11/10,Mallorca,Villarreal,3,1,H,2,0,H,7,20,4,6,18,17,2,5,2,3,0,0
SP1,19/11/10,Ath Bilbao,Levante,2,1,H,0,1,A,23,11,9,4,13,13,10,2,3,2,0,0
SP1,19/11/10,Ath Madrid,Espanol,3,1,H,1,1,D,21,11,9,2,12,15,9,2,2,2,0,0
SP1,19/11/10,Getafe,Osasuna,0,0,D,0,0,D,16,6,6,2,15,16,9,5,2,4,0,0
SP1,19/11/10,Betis,Sevilla,1,2,A,1,1,D,17,10,5,6,12,21,4,4,2,3,0,0
SP1,19/11/22,Levante,Mallorca,2,1,H,0,0,D,17,13,8,7,13,9,3,6,1,1,1,0
SP1,19/11/23,Leganes,Barcelona,1,2,A,1,0,H,11,12,6,7,11,10,0,6,1,2,0,0
SP1,19/11/23,Betis,Valencia,2,1,H,1,1,D,25,10,9,4,9,13,5,4,2,2,0,0
SP1,19/11/23,Granada,Ath Madrid,1,1,D,0,0,D,12,19,4,7,15,17,2,8,4,3,0,0
SP1,19/11/23,Real Madrid,Sociedad,3,1,H,1,1,D,19,16,10,9,13,16,4,3,1,1,0,0
SP1,19/11/24,Espanol,Getafe,1,1,D,1,1,D,8,14,3,5,23,12,3,3,3,4,0,0
SP1,19/11/24,Osasuna,Ath Bilbao,1,2,A,0,1,A,11,7,6,4,15,18,6,2,4,3,0,0
SP1,19/11/24,Eibar,Alaves,0,2,A,0,0,D,20,8,9,5,10,11,10,4,1,2,0,0
SP1,19/11/24,Villarreal,Celta,1,3,A,0,0,D,14,11,2,8,12,9,8,2,3,2,0,0
SP1,19/11/24,Valladolid,Sevilla,0,1,A,0,1,A,9,8,3,4,13,25,8,4,3,3,0,1
SP1,19/11/29,Celta,Valladolid,0,0,D,0,0,D,15,10,6,4,11,16,11,3,1,3,0,0
SP1,19/11/30,Alaves,Real Madrid,1,2,A,0,0,D,10,12,4,6,18,11,9,4,4,3,0,0
SP1,19/11/30,Sociedad,Eibar,4,1,H,1,1,D,16,9,5,5,8,12,6,4,1,4,0,0
SP1,19/11/30,Mallorca,Betis,1,2,A,0,2,A,17,19,8,8,16,15,6,5,2,4,1,0
SP1,19/11/30,Valencia,Villarreal,2,1,H,0,0,D,13,23,7,7,8,17,6,4,1,2,0,0
SP1,19/12/01,Sevilla,Leganes,1,0,H,0,0,D,15,12,6,5,16,7,7,4,3,4,0,0
SP1,19/12/01,Ath Bilbao,Granada,2,0,H,1,0,H,16,10,9,2,18,16,4,3,5,4,0,0
SP1,19/12/01,Espanol,Osasuna,2,4,A,1,0,H,14,14,8,9,12,16,2,3,1,3,0,1
SP1,19/12/01,Getafe,Levante,4,0,H,0,0,D,15,8,10,4,22,14,6,7,2,3,0,0
SP1,19/12/01,Ath Madrid,Barcelona,0,1,A,0,0,D,20,13,3,6,12,11,9,5,4,4,0,0
SP1,19/12/06,Villarreal,Ath Madrid,0,0,D,0,0,D,23,18,4,3,11,11,11,6,2,1,0,0
SP1,19/12/07,Real Madrid,Espanol,2,0,H,1,0,H,19,8,9,3,15,13,5,3,3,3,1,0
SP1,19/12/07,Granada,Alaves,3,0,H,0,0,D,14,6,4,2,16,17,6,2,1,3,0,2
SP1,19/12/07,Levante,Valencia,2,4,A,2,1,H,20,12,9,8,14,14,5,1,4,2,1,0
SP1,19/12/07,Barcelona,Mallorca,5,2,H,4,1,H,26,10,18,4,15,10,8,4,3,0,0,0
SP1,19/12/08,Eibar,Getafe,0,1,A,0,0,D,8,5,4,3,16,15,3,8,5,1,1,0
SP1,19/12/08,Betis,Ath Bilbao,3,2,H,3,1,H,12,11,8,3,12,15,3,3,2,4,0,0
SP1,19/12/08,Valladolid,Sociedad,0,0,D,0,0,D,5,18,3,3,10,19,1,4,0,4,0,0
SP1,19/12/08,Leganes,Celta,3,2,H,2,0,H,17,11,9,5,14,11,3,5,3,4,0,1
SP1,19/12/08,Osasuna,Sevilla,1,1,D,1,1,D,10,14,2,5,22,10,2,6,3,4,1,0
SP1,19/12/13,Alaves,Leganes,1,1,D,0,1,A,13,5,6,2,14,17,2,0,2,3,0,0
SP1,19/12/14,Granada,Levante,1,2,A,0,0,D,20,15,6,7,14,12,8,6,4,3,0,0
SP1,19/12/14,Sociedad,Barcelona,2,2,D,1,1,D,19,11,5,6,7,8,8,5,0,1,0,0
SP1,19/12/14,Ath Bilbao,Eibar,0,0,D,0,0,D,7,9,2,4,7,12,6,7,3,3,0,0
SP1,19/12/14,Ath Madrid,Osasuna,2,0,H,0,0,D,21,16,11,5,16,10,6,5,1,1,0,0
SP1,19/12/15,Getafe,Valladolid,2,0,H,1,0,H,7,11,4,4,28,10,4,3,3,3,0,0
SP1,19/12/15,Celta,Mallorca,2,2,D,1,1,D,18,10,6,3,14,16,3,3,3,4,0,1
SP1,19/12/15,Espanol,Betis,2,2,D,2,1,H,18,11,5,6,26,13,7,5,4,1,0,0
SP1,19/12/15,Sevilla,Villarreal,1,2,A,0,1,A,25,9,6,4,12,11,14,2,2,0,0,0
SP1,19/12/15,Valencia,Real Madrid,1,1,D,0,0,D,9,20,6,7,11,15,1,2,1,2,0,0
SP1,19/12/18,Barcelona,Real Madrid,0,0,D,0,0,D,11,19,2,5,5,17,2,6,3,5,0,0
SP1,19/12/20,Eibar,Granada,3,0,H,2,0,H,21,10,8,3,17,13,5,5,3,3,0,0
SP1,19/12/21,Mallorca,Sevilla,0,2,A,0,1,A,9,15,2,8,15,12,3,6,5,3,0,0
SP1,19/12/21,Barcelona,Alaves,4,1,H,2,0,H,9,6,5,4,10,11,3,4,2,4,0,0
SP1,19/12/21,Villarreal,Getafe,1,0,H,0,0,D,10,9,3,0,8,18,2,5,2,4,0,1
SP1,19/12/21,Valladolid,Valencia,1,1,D,0,0,D,17,7,7,4,10,12,5,4,0,3,0,0
SP1,19/12/22,Leganes,Espanol,2,0,H,1,0,H,12,8,6,3,11,15,1,5,1,6,0,0
SP1,19/12/22,Osasuna,Sociedad,3,4,A,1,3,A,20,14,8,8,11,12,8,3,6,2,1,0
SP1,19/12/22,Betis,Ath Madrid,1,2,A,0,0,D,16,8,5,5,11,14,5,3,4,3,0,0
SP1,19/12/22,Levante,Celta,3,1,H,0,1,A,13,14,7,7,8,15,8,7,3,6,0,0
SP1,19/12/22,Real Madrid,Ath Bilbao,0,0,D,0,0,D,23,10,8,4,8,14,6,4,1,0,0,0
SP1,20/01/03,Valladolid,Leganes,2,2,D,1,2,A,14,13,5,5,16,13,4,3,3,2,0,0
SP1,20/01/03,Sevilla,Ath Bilbao,1,1,D,0,1,A,9,8,2,2,16,20,9,1,2,4,0,0
SP1,20/01/04,Valencia,Eibar,1,0,H,1,0,H,6,7,2,4,13,20,6,5,1,2,0,1
SP1,20/01/04,Getafe,Real Madrid,0,3,A,0,1,A,18,9,6,7,20,14,7,4,3,2,0,0
SP1,20/01/04,Ath Madrid,Levante,2,1,H,2,1,H,21,7,9,4,9,10,5,5,1,3,0,0
SP1,20/01/04,Espanol,Barcelona,2,2,D,1,0,H,10,17,5,9,17,11,4,5,2,1,0,1
SP1,20/01/05,Granada,Mallorca,1,0,H,1,0,H,7,19,5,7,23,11,3,4,5,1,0,0
SP1,20/01/05,Sociedad,Villarreal,1,2,A,1,0,H,11,16,3,3,16,14,7,2,5,4,0,0
SP1,20/01/05,Alaves,Betis,1,1,D,1,0,H,7,12,2,3,18,15,3,6,7,3,0,1
SP1,20/01/05,Celta,Osasuna,1,1,D,0,0,D,23,9,8,2,14,19,6,1,3,3,0,0
SP1,20/01/17,Leganes,Getafe,0,3,A,0,3,A,9,9,3,4,22,18,4,4,6,3,0,0
SP1,20/01/18,Levante,Alaves,0,1,A,0,0,D,21,14,4,7,13,20,7,6,2,4,0,0
SP1,20/01/18,Real Madrid,Sevilla,2,1,H,0,0,D,14,9,5,4,15,13,2,4,3,1,0,0
SP1,20/01/18,Osasuna,Valladolid,0,0,D,0,0,D,23,5,6,3,16,9,9,1,2,2,0,0
SP1,20/01/18,Eibar,Ath Madrid,2,0,H,1,0,H,11,12,6,4,16,14,6,7,1,2,0,0
SP1,20/01/19,Mallorca,Valencia,4,1,H,3,0,H,16,9,9,2,18,12,1,6,4,3,0,1
SP1,20/01/19,Betis,Sociedad,3,0,H,2,0,H,16,9,8,0,9,9,6,2,3,1,0,0
SP1,20/01/19,Villarreal,Espanol,1,2,A,0,1,A,21,17,6,7,15,18,4,4,1,3,0,1
SP1,20/01/19,Ath Bilbao,Celta,1,1,D,0,0,D,28,9,7,5,18,12,13,0,4,3,0,0
SP1,20/01/19,Barcelona,Granada,1,0,H,0,0,D,19,6,7,2,11,17,7,0,0,3,0,1
SP1,20/01/24,Osasuna,Levante,2,0,H,0,0,D,15,8,4,3,20,10,5,5,3,3,0,0
SP1,20/01/25,Espanol,Ath Bilbao,1,1,D,0,1,A,10,13,4,5,15,14,2,3,3,1,0,0
SP1,20/01/25,Valencia,Barcelona,2,0,H,0,0,D,5,15,4,6,13,16,2,0,1,3,0,0
SP1,20/01/25,Alaves,Villarreal,1,2,A,0,1,A,12,12,6,7,10,12,7,4,2,1,0,0
SP1,20/01/25,Sevilla,Granada,2,0,H,2,0,H,11,10,5,2,16,18,3,6,4,1,0,0
SP1,20/01/26,Ath Madrid,Leganes,0,0,D,0,0,D,17,12,4,5,13,18,7,6,1,5,0,1
SP1,20/01/26,Celta,Eibar,0,0,D,0,0,D,21,6,5,4,11,14,6,3,1,0,0,0
SP1,20/01/26,Getafe,Betis,1,0,H,0,0,D,8,11,4,2,17,12,8,4,2,5,0,1
SP1,20/01/26,Sociedad,Mallorca,3,0,H,0,0,D,15,10,6,6,15,7,7,3,0,2,0,0
SP1,20/01/26,Valladolid,Real Madrid,0,1,A,0,0,D,5,13,0,5,8,13,3,5,1,3,0,0
SP1,20/02/01,Granada,Espanol,2,1,H,1,1,D,11,24,5,7,15,17,3,9,3,3,0,0
SP1,20/02/01,Real Madrid,Ath Madrid,1,0,H,0,0,D,17,6,6,2,18,11,5,6,2,2,0,0
SP1,20/02/01,Mallorca,Valladolid,0,1,A,0,0,D,18,16,6,8,12,9,8,5,4,1,0,0
SP1,20/02/01,Valencia,Celta,1,0,H,0,0,D,12,13,6,5,11,17,4,7,6,3,0,0
SP1,20/02/02,Leganes,Sociedad,2,1,H,0,1,A,12,3,5,2,24,20,3,1,4,3,0,0
SP1,20/02/02,Eibar,Betis,1,1,D,1,1,D,8,13,5,6,16,17,2,7,2,2,0,0
SP1,20/02/02,Ath Bilbao,Getafe,0,2,A,0,1,A,12,11,4,5,12,19,5,4,2,5,0,0
SP1,20/02/02,Sevilla,Alaves,1,1,D,0,0,D,16,5,4,4,13,13,6,1,2,1,0,0
SP1,20/02/02,Villarreal,Osasuna,3,1,H,1,0,H,10,18,5,6,19,14,4,6,3,2,0,0
SP1,20/02/02,Barcelona,Levante,2,1,H,2,0,H,24,11,9,6,6,10,8,3,2,0,0,0
SP1,20/02/07,Alaves,Eibar,2,1,H,0,0,D,9,7,6,2,16,11,3,5,3,2,0,0
SP1,20/02/08,Levante,Leganes,2,0,H,2,0,H,9,17,5,6,17,22,2,2,2,3,0,0
SP1,20/02/08,Getafe,Valencia,3,0,H,0,0,D,21,7,9,0,12,7,10,0,4,4,0,1
SP1,20/02/08,Valladolid,Villarreal,1,1,D,1,0,H,9,10,2,4,13,23,2,4,3,3,0,0
SP1,20/02/08,Ath Madrid,Granada,1,0,H,1,0,H,7,11,4,2,16,19,2,3,4,6,0,0
SP1,20/02/09,Espanol,Mallorca,1,0,H,0,0,D,10,8,6,4,25,15,1,7,6,2,0,0
SP1,20/02/09,Sociedad,Ath Bilbao,2,1,H,0,0,D,13,7,4,4,8,16,4,3,2,2,0,1
SP1,20/02/09,Osasuna,Real Madrid,1,4,A,1,2,A,15,17,5,8,11,15,4,3,2,2,0,0
SP1,20/02/09,Celta,Sevilla,2,1,H,0,1,A,13,13,7,4,17,14,3,4,3,2,0,0
SP1,20/02/09,Betis,Barcelona,2,3,A,2,2,D,10,12,5,7,23,18,0,8,4,4,1,1
SP1,20/02/14,Valencia,Ath Madrid,2,2,D,1,2,A,12,13,5,7,12,14,11,4,3,2,0,0
SP1,20/02/15,Mallorca,Alaves,1,0,H,0,0,D,12,10,4,0,14,17,8,5,0,2,0,0
SP1,20/02/15,Barcelona,Getafe,2,1,H,2,0,H,13,8,6,3,12,29,2,3,3,2,0,0
SP1,20/02/15,Villarreal,Levante,2,1,H,1,0,H,17,14,7,3,15,15,5,10,3,1,0,0
SP1,20/02/15,Granada,Valladolid,2,1,H,0,0,D,12,7,5,5,20,13,10,5,2,2,0,0
SP1,20/02/16,Sevilla,Espanol,2,2,D,1,1,D,22,8,7,5,18,11,9,2,2,3,0,1
SP1,20/02/16,Leganes,Betis,0,0,D,0,0,D,11,4,2,3,16,22,4,2,5,3,0,1
SP1,20/02/16,Ath Bilbao,Osasuna,0,1,A,0,1,A,14,8,4,3,14,20,4,0,4,4,0,0
SP1,20/02/16,Real Madrid,Celta,2,2,D,0,1,A,19,6,6,4,10,9,9,3,2,2,0,0
SP1,20/02/21,Betis,Mallorca,3,3,D,2,2,D,20,11,7,5,13,10,7,1,2,1,0,0
SP1,20/02/22,Celta,Leganes,1,0,H,0,0,D,4,15,2,4,15,16,2,9,2,3,1,0
