Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
SP1,21/08/28,Elche,Sevilla,1,1,D,1,1,D,8,14,5,5,7,9,5,3,2,0,0,0
SP1,21/08/28,Betis,Real Madrid,0,1,A,0,0,D,13,17,8,6,15,12,3,7,5,3,0,0
SP1,21/08/29,Barcelona,Getafe,2,1,H,2,1,H,10,9,6,5,16,22,3,2,3,1,0,0
SP1,21/08/29,Cadiz,Osasuna,2,3,A,1,0,H,8,15,4,5,7,5,4,11,4,0,0,0
SP1,21/08/29,Vallecano,Granada,4,0,H,3,0,H,20,10,7,3,19,13,5,6,1,4,0,0
SP1,21/08/29,Ath Madrid,Villarreal,2,2,D,0,0,D,25,4,5,3,11,8,16,0,5,2,0,0
SP1,21/09/11,Levante,Vallecano,1,1,D,1,0,H,10,23,4,7,16,15,2,5,3,4,0,0
SP1,21/09/11,Ath Bilbao,Mallorca,2,0,H,0,0,D,20,9,7,3,7,12,7,2,1,2,0,0
SP1,21/09/12,Espanol,Ath Madrid,1,2,A,1,0,H,11,15,4,5,9,12,6,3,1,4,0,0
SP1,21/09/12,Osasuna,Valencia,1,4,A,1,1,D,12,12,5,6,22,14,4,4,4,2,0,0
SP1,21/09/12,Cadiz,Sociedad,0,2,A,0,0,D,8,18,2,5,7,10,2,8,3,0,1,0
SP1,21/09/12,Real Madrid,Celta,5,2,H,1,2,A,16,12,10,6,9,15,7,3,2,3,0,0
SP1,21/09/13,Getafe,Elche,0,1,A,0,0,D,10,10,2,4,5,16,8,2,2,4,0,0
SP1,21/09/13,Granada,Betis,1,2,A,0,1,A,12,19,3,9,8,15,6,8,1,2,0,0
SP1,21/09/17,Celta,Cadiz,1,2,A,0,2,A,13,8,4,4,7,9,7,1,3,3,0,0
SP1,21/09/18,Vallecano,Getafe,3,0,H,1,0,H,12,14,7,4,20,15,5,3,6,7,0,0
SP1,21/09/18,Ath Madrid,Ath Bilbao,0,0,D,0,0,D,14,8,2,0,9,15,5,5,5,2,1,0
SP1,21/09/18,Elche,Levante,1,1,D,1,0,H,8,12,3,7,10,12,4,7,2,2,0,0
SP1,21/09/18,Alaves,Osasuna,0,2,A,0,2,A,9,13,4,6,8,11,2,8,4,3,0,0
SP1,21/09/19,Mallorca,Villarreal,0,0,D,0,0,D,14,12,4,3,7,14,3,1,2,3,0,0
SP1,21/09/19,Sociedad,Sevilla,0,0,D,0,0,D,11,12,5,5,17,11,5,6,2,3,0,0
SP1,21/09/19,Betis,Espanol,2,2,D,2,1,H,25,10,8,5,13,11,10,4,4,4,1,0
SP1,21/09/19,Valencia,Real Madrid,1,2,A,0,0,D,13,18,5,10,11,14,2,5,1,5,0,0
SP1,21/09/20,Barcelona,Granada,1,1,D,0,1,A,18,6,7,4,14,16,12,4,3,6,0,0
SP1,21/09/21,Getafe,Ath Madrid,1,2,A,1,0,H,9,14,4,5,14,11,2,5,4,5,1,0
SP1,21/09/21,Ath Bilbao,Vallecano,1,2,A,1,1,D,9,8,3,4,15,16,2,1,3,3,0,0
SP1,21/09/21,Levante,Celta,0,2,A,0,0,D,6,4,2,4,16,12,2,4,3,2,0,0
SP1,21/09/22,Espanol,Alaves,1,0,H,0,0,D,13,11,5,3,14,17,4,8,2,1,0,0
SP1,21/09/22,Sevilla,Valencia,3,1,H,3,1,H,13,10,6,5,25,21,1,4,5,3,0,0
SP1,21/09/22,Real Madrid,Mallorca,6,1,H,3,1,H,21,19,13,6,15,7,3,2,2,1,0,0
SP1,21/09/22,Villarreal,Elche,4,1,H,2,1,H,14,10,9,3,17,9,8,7,1,2,0,0
SP1,21/09/23,Granada,Sociedad,2,3,A,1,0,H,9,19,3,11,11,16,4,7,5,1,0,0
SP1,21/09/23,Osasuna,Betis,1,3,A,1,1,D,11,17,4,10,21,10,4,7,2,0,0,0
SP1,21/09/23,Cadiz,Barcelona,0,0,D,0,0,D,13,6,3,3,15,9,4,5,3,3,0,1
SP1,21/09/25,Alaves,Ath Madrid,1,0,H,1,0,H,8,14,2,0,17,12,3,8,2,3,0,0
SP1,21/09/25,Valencia,Ath Bilbao,1,1,D,0,0,D,14,14,6,7,16,17,4,5,4,2,1,0
SP1,21/09/25,Sevilla,Espanol,2,0,H,1,0,H,13,14,6,5,11,10,4,8,3,0,1,0
SP1,21/09/25,Real Madrid,Villarreal,0,0,D,0,0,D,14,9,0,3,10,13,6,3,1,2,0,0
SP1,21/09/26,Mallorca,Osasuna,2,3,A,2,1,H,17,12,8,7,7,16,5,5,2,3,0,0
SP1,21/09/26,Barcelona,Levante,3,0,H,2,0,H,21,7,13,3,11,15,11,1,1,3,0,0
SP1,21/09/26,Sociedad,Elche,1,0,H,0,0,D,18,6,4,3,11,16,6,1,1,3,0,0
SP1,21/09/26,Vallecano,Cadiz,3,1,H,2,1,H,14,7,7,3,13,12,4,3,2,4,0,0
SP1,21/09/26,Betis,Getafe,2,0,H,1,0,H,22,9,6,4,13,18,3,3,1,3,0,0
SP1,21/09/27,Celta,Granada,1,0,H,0,0,D,16,8,6,5,11,12,5,3,2,7,0,0
SP1,21/10/01,Ath Bilbao,Alaves,1,0,H,1,0,H,16,17,6,6,16,12,13,9,3,2,0,0
SP1,21/10/02,Osasuna,Vallecano,1,0,H,0,0,D,8,8,4,0,6,3,6,3,3,3,0,0
SP1,21/10/02,Mallorca,Levante,1,0,H,0,0,D,10,8,8,3,18,25,8,3,4,4,0,0
SP1,21/10/02,Cadiz,Valencia,0,0,D,0,0,D,4,17,3,5,16,11,1,3,3,4,0,0
SP1,21/10/02,Ath Madrid,Barcelona,2,0,H,2,0,H,7,10,4,3,13,9,2,6,2,1,0,0
SP1,21/10/03,Elche,Celta,1,0,H,0,0,D,14,10,5,3,14,18,7,4,4,3,0,0
SP1,21/10/03,Espanol,Real Madrid,2,1,H,1,0,H,9,21,5,7,13,13,2,8,2,1,0,0
SP1,21/10/03,Getafe,Sociedad,1,1,D,1,0,H,11,12,3,6,14,12,2,5,4,2,0,0
SP1,21/10/03,Villarreal,Betis,2,0,H,1,0,H,12,11,5,4,15,12,4,6,2,4,0,0
SP1,21/10/03,Granada,Sevilla,1,0,H,1,0,H,7,16,4,5,13,11,2,6,3,3,0,1
SP1,21/10/16,Levante,Getafe,0,0,D,0,0,D,6,9,3,3,14,8,3,11,3,3,0,0
SP1,21/10/16,Sociedad,Mallorca,1,0,H,0,0,D,9,6,4,3,13,23,2,6,2,3,1,0
SP1,21/10/17,Vallecano,Elche,2,1,H,1,1,D,13,9,5,3,16,11,6,2,2,2,0,0
SP1,21/10/17,Celta,Sevilla,0,1,A,0,0,D,15,8,6,3,14,10,5,4,2,3,0,0
SP1,21/10/17,Villarreal,Osasuna,1,2,A,0,1,A,13,7,6,3,8,13,4,4,1,5,0,0
SP1,21/10/17,Barcelona,Valencia,3,1,H,2,1,H,13,11,6,3,15,10,9,3,2,3,0,0
SP1,21/10/18,Alaves,Betis,0,1,A,0,0,D,13,19,4,5,8,11,7,7,1,1,0,0
SP1,21/10/18,Espanol,Cadiz,2,0,H,1,0,H,14,13,8,3,5,10,7,9,1,0,0,0
SP1,21/10/22,Osasuna,Granada,1,1,D,1,0,H,17,10,6,4,15,11,4,1,1,3,1,0
SP1,21/10/23,Valencia,Mallorca,2,2,D,0,2,A,21,11,7,6,7,9,5,0,5,4,0,2
SP1,21/10/23,Cadiz,Alaves,0,2,A,0,1,A,24,9,4,5,10,14,14,3,0,2,0,0
SP1,21/10/23,Elche,Espanol,2,2,D,1,0,H,15,21,10,8,14,10,3,7,3,1,0,0
SP1,21/10/23,Ath Bilbao,Villarreal,2,1,H,1,1,D,15,13,8,4,6,11,9,2,0,3,0,0
SP1,21/10/24,Sevilla,Levante,5,3,H,3,1,H,19,13,8,7,12,8,10,3,1,2,0,0
SP1,21/10/24,Barcelona,Real Madrid,1,2,A,0,1,A,12,14,3,6,16,14,7,4,1,1,0,0
SP1,21/10/24,Betis,Vallecano,3,2,H,2,1,H,14,13,6,4,9,11,4,4,1,2,0,0
SP1,21/10/24,Ath Madrid,Sociedad,2,2,D,0,1,A,18,9,5,5,15,13,4,3,1,3,0,0
SP1,21/10/25,Getafe,Celta,0,3,A,0,0,D,12,17,3,9,10,11,2,7,2,2,2,0
SP1,21/10/26,Alaves,Elche,1,0,H,0,0,D,16,6,6,3,15,11,4,7,1,1,0,0
SP1,21/10/26,Espanol,Ath Bilbao,1,1,D,1,0,H,15,25,4,5,7,12,8,12,1,2,1,0
SP1,21/10/26,Villarreal,Cadiz,3,3,D,1,2,A,15,12,9,5,12,10,8,2,3,6,0,0
SP1,21/10/27,Mallorca,Sevilla,1,1,D,1,0,H,13,11,5,4,15,14,4,2,4,6,1,0
SP1,21/10/27,Vallecano,Barcelona,1,0,H,1,0,H,14,18,5,4,17,11,3,7,2,2,0,0
SP1,21/10/27,Betis,Valencia,4,1,H,2,1,H,15,12,9,5,15,19,4,7,2,5,0,0
SP1,21/10/27,Real Madrid,Osasuna,0,0,D,0,0,D,21,8,7,0,13,10,11,3,1,1,0,0
SP1,21/10/28,Celta,Sociedad,0,2,A,0,0,D,14,12,6,5,13,9,7,6,1,0,0,0
SP1,21/10/28,Granada,Getafe,1,1,D,0,1,A,20,7,6,4,10,13,5,0,1,4,0,0
SP1,21/10/28,Levante,Ath Madrid,2,2,D,1,1,D,12,8,4,4,14,12,5,2,2,5,1,0
SP1,21/10/30,Elche,Real Madrid,1,2,A,0,1,A,14,18,5,6,10,12,5,4,1,0,1,0
SP1,21/10/30,Sevilla,Osasuna,2,0,H,1,0,H,19,12,6,4,18,10,4,5,2,2,0,0
SP1,21/10/30,Valencia,Villarreal,2,0,H,1,0,H,10,12,3,2,19,16,7,6,2,4,0,0
SP1,21/10/30,Barcelona,Alaves,1,1,D,0,0,D,17,4,6,3,11,9,9,0,0,2,0,0
SP1,21/10/31,Cadiz,Mallorca,1,1,D,0,1,A,14,12,3,6,13,15,6,5,3,6,0,1
SP1,21/10/31,Ath Madrid,Betis,3,0,H,1,0,H,21,9,12,2,11,15,13,0,0,0,0,0
SP1,21/10/31,Getafe,Espanol,2,1,H,1,1,D,12,11,5,5,19,12,6,11,7,4,0,0
SP1,21/10/31,Sociedad,Ath Bilbao,1,1,D,0,0,D,8,14,4,7,22,11,2,7,4,2,0,1
SP1,21/11/01,Vallecano,Celta,0,0,D,0,0,D,12,11,7,5,12,14,4,7,2,5,0,0
SP1,21/11/01,Levante,Granada,0,3,A,0,2,A,15,11,4,7,14,12,3,5,4,2,0,0
SP1,21/11/05,Ath Bilbao,Cadiz,0,1,A,0,1,A,12,6,6,5,14,18,5,1,3,1,0,0
SP1,21/11/06,Espanol,Granada,2,0,H,2,0,H,20,18,8,6,13,7,5,3,1,1,0,0
SP1,21/11/06,Celta,Barcelona,3,3,D,0,3,A,20,10,6,5,21,12,3,1,3,6,0,0
SP1,21/11/06,Alaves,Levante,2,1,H,0,1,A,13,14,4,8,20,18,1,3,3,3,0,0
SP1,21/11/06,Real Madrid,Vallecano,2,1,H,2,0,H,16,19,8,7,8,10,4,5,1,2,0,0
SP1,21/11/07,Villarreal,Getafe,1,0,H,1,0,H,13,6,6,3,14,13,6,4,1,2,0,0
SP1,21/11/07,Valencia,Ath Madrid,3,3,D,0,1,A,12,14,6,8,12,18,9,0,2,2,0,0
SP1,21/11/07,Mallorca,Elche,2,2,D,0,0,D,21,8,8,3,12,21,3,3,2,3,0,0
SP1,21/11/07,Osasuna,Sociedad,0,2,A,0,0,D,8,10,4,4,12,13,5,2,0,2,0,0
SP1,21/11/07,Betis,Sevilla,0,2,A,0,0,D,10,15,3,4,13,14,2,1,2,1,1,0
SP1,21/11/19,Levante,Ath Bilbao,0,0,D,0,0,D,8,6,3,3,16,7,6,3,2,1,0,0
SP1,21/11/20,Celta,Villarreal,1,1,D,0,1,A,11,16,4,7,14,17,3,5,1,1,0,0
SP1,21/11/20,Sevilla,Alaves,2,2,D,1,2,A,15,8,7,4,14,17,5,2,4,4,0,0
SP1,21/11/20,Ath Madrid,Osasuna,1,0,H,0,0,D,12,6,3,4,7,8,7,4,2,2,0,0
SP1,21/11/20,Barcelona,Espanol,1,0,H,0,0,D,11,12,7,3,17,9,4,4,4,2,0,0
SP1,21/11/21,Getafe,Cadiz,4,0,H,1,0,H,19,13,10,4,14,7,3,7,2,4,0,0
SP1,21/11/21,Granada,Real Madrid,1,4,A,1,2,A,12,21,4,10,10,7,8,6,1,1,1,0
SP1,21/11/21,Elche,Betis,0,3,A,0,3,A,15,12,5,6,12,14,10,1,1,2,0,1
SP1,21/11/21,Sociedad,Valencia,0,0,D,0,0,D,11,8,3,5,11,16,2,4,4,7,1,0
SP1,21/11/22,Vallecano,Mallorca,3,1,H,2,0,H,17,13,8,6,14,17,6,4,3,2,0,0
SP1,21/11/26,Ath Bilbao,Granada,2,2,D,1,2,A,19,9,9,4,12,9,8,3,1,2,1,0
SP1,21/11/27,Alaves,Celta,1,2,A,1,1,D,13,10,7,6,12,15,5,3,3,2,0,0
SP1,21/11/27,Valencia,Vallecano,1,1,D,1,0,H,8,12,4,4,18,16,3,9,6,5,0,0
SP1,21/11/27,Mallorca,Getafe,0,0,D,0,0,D,12,12,2,0,8,19,2,0,3,0,0,0
SP1,21/11/27,Villarreal,Barcelona,1,3,A,0,0,D,15,13,3,7,19,14,4,4,2,2,0,0
SP1,21/11/28,Betis,Levante,3,1,H,0,1,A,28,8,9,3,16,9,5,8,2,3,0,0
SP1,21/11/28,Espanol,Sociedad,1,0,H,0,0,D,9,11,2,6,15,7,2,9,1,1,0,0
SP1,21/11/28,Cadiz,Ath Madrid,1,4,A,0,0,D,10,18,2,7,13,11,4,8,2,0,0,0
SP1,21/11/28,Real Madrid,Sevilla,2,1,H,1,1,D,9,10,4,5,10,9,0,4,3,3,0,0
SP1,21/11/29,Osasuna,Elche,1,1,D,1,1,D,18,10,5,5,16,12,5,4,1,3,0,0
SP1,21/12/01,Real Madrid,Ath Bilbao,1,0,H,1,0,H,16,16,7,4,12,13,7,6,2,3,0,0
SP1,21/12/03,Granada,Alaves,2,1,H,1,0,H,9,16,3,4,17,15,3,5,2,2,0,0
SP1,21/12/04,Sevilla,Villarreal,1,0,H,1,0,H,10,17,5,4,9,10,5,8,2,2,0,0
SP1,21/12/04,Barcelona,Betis,0,1,A,0,0,D,14,10,4,4,13,6,6,1,1,2,0,0
SP1,21/12/04,Ath Madrid,Mallorca,1,2,A,0,0,D,10,7,4,4,13,16,8,5,2,5,0,0
SP1,21/12/04,Sociedad,Real Madrid,0,2,A,0,0,D,11,13,0,9,12,8,5,5,2,0,0,0
SP1,21/12/05,Vallecano,Espanol,1,0,H,0,0,D,10,11,2,4,18,11,6,3,3,3,0,1
SP1,21/12/05,Elche,Cadiz,3,1,H,1,0,H,10,16,4,5,16,15,3,3,7,3,0,0
SP1,21/12/05,Levante,Osasuna,0,0,D,0,0,D,12,12,4,2,12,16,7,2,2,3,0,0
SP1,21/12/05,Celta,Valencia,1,2,A,1,1,D,13,10,7,7,10,22,6,4,3,2,0,0
SP1,21/12/06,Getafe,Ath Bilbao,0,0,D,0,0,D,16,12,6,5,14,14,5,3,2,1,0,0
SP1,21/12/10,Mallorca,Celta,0,0,D,0,0,D,12,14,2,6,14,11,7,4,3,2,0,0
SP1,21/12/11,Espanol,Levante,4,3,H,1,2,A,17,13,10,6,9,15,4,2,4,4,0,1
SP1,21/12/11,Alaves,Getafe,1,1,D,0,1,A,10,13,2,4,18,15,1,1,3,4,1,0
SP1,21/12/11,Valencia,Elche,2,1,H,1,0,H,22,10,8,6,15,12,8,1,3,2,0,0
SP1,21/12/11,Ath Bilbao,Sevilla,0,1,A,0,1,A,14,7,2,2,17,10,9,2,4,3,0,0
SP1,21/12/12,Villarreal,Vallecano,2,0,H,2,0,H,17,20,9,8,16,14,5,6,1,3,0,0
SP1,21/12/12,Osasuna,Barcelona,2,2,D,1,1,D,7,10,4,3,16,16,6,5,5,4,0,0
SP1,21/12/12,Betis,Sociedad,4,0,H,1,0,H,11,16,6,6,12,10,4,7,3,1,0,0
SP1,21/12/12,Real Madrid,Ath Madrid,2,0,H,1,0,H,8,10,4,7,17,15,3,6,2,3,0,0
SP1,21/12/13,Cadiz,Granada,1,1,D,1,0,H,15,16,5,6,14,10,8,1,4,0,1,0
SP1,21/12/17,Celta,Espanol,3,1,H,1,0,H,13,7,6,4,13,5,3,3,2,1,0,0
SP1,21/12/18,Vallecano,Alaves,2,0,H,2,0,H,21,8,7,5,12,19,5,5,1,2,0,0
SP1,21/12/18,Sociedad,Villarreal,1,3,A,1,1,D,11,17,5,7,9,15,5,5,2,3,1,0
SP1,21/12/18,Barcelona,Elche,3,2,H,2,0,H,21,7,9,4,13,17,5,0,1,3,0,0
SP1,21/12/18,Sevilla,Ath Madrid,2,1,H,1,1,D,7,17,4,4,15,14,4,7,3,1,0,0
SP1,21/12/19,Granada,Mallorca,4,1,H,1,1,D,16,10,9,5,12,15,4,2,3,2,0,0
SP1,21/12/19,Ath Bilbao,Betis,3,2,H,1,1,D,10,16,6,8,7,12,5,6,1,3,0,0
SP1,21/12/19,Getafe,Osasuna,1,0,H,0,0,D,19,12,5,4,14,8,4,3,3,1,0,0
SP1,21/12/19,Real Madrid,Cadiz,0,0,D,0,0,D,38,6,10,0,9,10,13,2,1,1,0,0
SP1,21/12/20,Levante,Valencia,3,4,A,2,1,H,17,15,9,8,21,11,6,4,3,4,1,1
SP1,21/12/21,Villarreal,Alaves,5,2,H,2,1,H,25,6,12,4,16,14,6,2,0,2,0,0
SP1,21/12/21,Sevilla,Barcelona,1,1,D,1,1,D,7,22,3,7,15,13,4,9,2,3,1,0
SP1,21/12/22,Granada,Ath Madrid,2,1,H,1,1,D,7,18,5,5,17,7,2,7,4,1,0,0
SP1,21/12/22,Ath Bilbao,Real Madrid,1,2,A,1,2,A,15,13,4,8,17,7,7,0,2,2,0,0
SP1,21/12/31,Valencia,Espanol,1,2,A,0,0,D,12,16,2,5,19,14,7,5,6,3,1,0
SP1,22/01/02,Getafe,Real Madrid,1,0,H,1,0,H,7,16,4,4,20,8,2,9,3,2,0,0
SP1,22/01/02,Ath Madrid,Vallecano,2,0,H,1,0,H,16,4,5,0,14,12,8,2,3,0,0,0
SP1,22/01/02,Elche,Granada,0,0,D,0,0,D,18,10,2,6,18,15,6,3,3,3,1,0
SP1,22/01/02,Alaves,Sociedad,1,1,D,0,1,A,20,11,6,6,22,10,2,3,3,3,0,0
SP1,22/01/02,Betis,Celta,0,2,A,0,2,A,17,8,8,6,15,11,3,3,1,2,0,0
SP1,22/01/02,Mallorca,Barcelona,0,1,A,0,1,A,14,15,4,5,22,25,4,3,5,2,0,0
SP1,22/01/03,Villarreal,Levante,5,0,H,3,0,H,18,9,8,4,12,9,6,5,3,2,0,0
SP1,22/01/03,Osasuna,Ath Bilbao,1,3,A,1,2,A,15,19,5,7,11,7,4,5,4,2,1,0
SP1,22/01/03,Cadiz,Sevilla,0,1,A,0,0,D,9,16,3,5,5,10,2,8,0,1,0,0
SP1,22/01/08,Levante,Mallorca,2,0,H,0,0,D,17,16,9,10,20,11,5,5,3,1,1,0
SP1,22/01/08,Sociedad,Celta,1,0,H,1,0,H,14,7,5,2,10,18,6,4,3,3,0,0
SP1,22/01/08,Granada,Barcelona,1,1,D,0,0,D,15,15,5,3,9,21,3,2,2,4,0,1
SP1,22/01/08,Real Madrid,Valencia,4,1,H,1,0,H,24,12,8,7,15,24,3,8,3,3,0,0
SP1,22/01/09,Vallecano,Betis,1,1,D,0,1,A,16,10,7,6,18,13,6,4,1,3,0,1
SP1,22/01/09,Sevilla,Getafe,1,0,H,1,0,H,14,6,4,4,8,20,5,2,1,3,0,0
SP1,22/01/09,Alaves,Ath Bilbao,0,0,D,0,0,D,12,12,2,3,15,11,7,5,2,0,0,0
SP1,22/01/09,Osasuna,Cadiz,2,0,H,1,0,H,15,7,6,2,13,13,5,7,2,2,0,0
SP1,22/01/09,Villarreal,Ath Madrid,2,2,D,1,1,D,15,8,6,6,13,8,7,3,0,1,0,1
SP1,22/01/10,Espanol,Elche,1,2,A,1,2,A,10,4,5,3,13,19,13,0,4,6,0,0
SP1,22/01/16,Elche,Villarreal,1,0,H,0,0,D,6,7,3,2,12,15,3,8,4,3,0,0
SP1,22/01/18,Betis,Alaves,4,0,H,3,0,H,20,10,6,3,14,14,8,3,2,0,0,0
SP1,22/01/18,Cadiz,Espanol,2,2,D,0,1,A,11,15,8,8,14,9,3,2,5,1,0,0
SP1,22/01/19,Celta,Osasuna,2,0,H,2,0,H,6,11,4,0,14,11,0,5,1,2,0,0
SP1,22/01/19,Valencia,Sevilla,1,1,D,1,1,D,12,13,4,5,22,14,4,4,2,3,1,0
SP1,22/01/20,Getafe,Granada,4,2,H,1,1,D,12,8,5,4,15,10,4,8,3,4,0,0
SP1,22/01/21,Espanol,Betis,1,4,A,1,2,A,12,16,5,9,15,12,6,5,2,4,1,0
SP1,22/01/22,Levante,Cadiz,0,2,A,0,1,A,16,7,8,4,1,0,8,2,4,6,0,0
SP1,22/01/22,Villarreal,Mallorca,3,0,H,2,0,H,13,9,8,3,13,12,10,6,1,1,0,1
SP1,22/01/22,Sevilla,Celta,2,2,D,0,2,A,17,6,6,4,11,16,7,0,1,4,0,0
SP1,22/01/22,Ath Madrid,Valencia,3,2,H,0,2,A,19,8,8,4,13,22,5,4,6,6,0,0
SP1,22/01/23,Granada,Osasuna,0,2,A,0,0,D,7,18,4,9,12,15,4,3,0,2,0,0
SP1,22/01/23,Real Madrid,Elche,2,2,D,0,1,A,24,4,10,3,11,14,10,3,3,1,0,0
SP1,22/01/23,Sociedad,Getafe,0,0,D,0,0,D,10,11,2,4,17,13,7,2,1,1,0,0
SP1,22/01/23,Vallecano,Ath Bilbao,0,1,A,0,1,A,31,11,4,5,8,20,9,7,1,6,0,0
SP1,22/01/23,Alaves,Barcelona,0,1,A,0,0,D,6,10,3,6,16,8,1,10,0,0,0,0
SP1,22/02/04,Getafe,Levante,3,0,H,2,0,H,16,11,10,3,12,13,2,8,4,3,0,0
SP1,22/02/05,Elche,Alaves,3,1,H,0,1,A,16,7,6,3,15,11,7,3,1,1,0,0
SP1,22/02/05,Mallorca,Cadiz,2,1,H,1,1,D,20,13,6,6,14,15,6,4,2,4,0,0
SP1,22/02/05,Celta,Vallecano,2,0,H,1,0,H,14,12,3,0,17,17,7,2,0,2,0,0
SP1,22/02/05,Osasuna,Sevilla,0,0,D,0,0,D,10,10,3,4,13,7,1,1,1,1,0,0
SP1,22/02/06,Valencia,Sociedad,0,0,D,0,0,D,15,12,4,6,17,14,9,9,4,2,0,0
SP1,22/02/06,Barcelona,Ath Madrid,4,2,H,3,1,H,10,10,5,5,15,13,3,5,2,2,1,0
SP1,22/02/06,Betis,Villarreal,0,2,A,0,1,A,10,11,4,5,19,14,6,6,2,3,0,0
SP1,22/02/06,Real Madrid,Granada,1,0,H,0,0,D,22,8,9,4,9,11,9,2,2,1,0,0
SP1,22/02/07,Ath Bilbao,Espanol,2,1,H,2,1,H,9,8,7,5,17,11,5,3,3,3,0,0
SP1,22/02/11,Sevilla,Elche,2,0,H,0,0,D,17,8,8,2,13,14,5,4,1,5,0,0
SP1,22/02/12,Cadiz,Celta,0,0,D,0,0,D,10,7,3,2,12,19,3,3,3,2,0,0
SP1,22/02/12,Villarreal,Real Madrid,0,0,D,0,0,D,11,18,3,5,11,10,3,3,2,4,0,0
SP1,22/02/12,Vallecano,Osasuna,0,3,A,0,2,A,14,12,5,6,11,16,4,5,2,1,0,0
SP1,22/02/12,Ath Madrid,Getafe,4,3,H,3,3,D,12,9,8,5,18,17,5,4,4,4,1,0
SP1,22/02/13,Alaves,Valencia,2,1,H,1,0,H,9,10,5,5,15,17,5,9,4,3,0,0
SP1,22/02/13,Levante,Betis,2,4,A,1,3,A,17,18,6,10,13,8,5,7,1,2,1,0
SP1,22/02/13,Sociedad,Granada,2,0,H,1,0,H,20,16,10,3,13,13,6,5,0,2,0,0
SP1,22/02/13,Espanol,Barcelona,2,2,D,1,1,D,10,15,5,6,14,13,3,5,4,3,2,1
SP1,22/02/14,Mallorca,Ath Bilbao,3,2,H,2,0,H,17,8,8,3,22,15,6,6,6,4,0,0
SP1,22/02/16,Ath Madrid,Levante,0,1,A,0,0,D,13,9,3,6,9,19,5,3,3,4,0,0
SP1,22/02/18,Elche,Vallecano,2,1,H,0,0,D,10,14,5,3,18,15,2,3,2,4,0,0
SP1,22/02/19,Granada,Villarreal,1,4,A,0,2,A,23,18,6,9,15,10,9,2,3,6,0,0
SP1,22/02/19,Osasuna,Ath Madrid,0,3,A,0,1,A,17,6,5,5,12,19,4,2,1,2,0,0
