"doc_id","text"
"1130310293622611968","#DAENERYS DA CASA TARGARYEN, PRIMEIRA DO SEU NOME , M<U+00C3>E DO DRAG<U+00D5>ES, OBRIGADO POR SER UMA DAS MELHORES PERSONAGENS DE TODAS AS S<U+00C9>RIES. RAINHA INJUSTI<U+00C7>ADA,VOC<U+00CA> LUTOU POR AQUILO Q ACREDITAVA SEMPRE SER<U+00C1> A VERDADEIRA RAINHA DOS 7 REINOS! 
#GameofThrones
#GameOfThronesFinale https://t.co/TUEeG6r3ng"
"1130310435675299840","Ningu<U+00E9>m espera um plot desses #GameOfThronesFinale #GameOfThrones https://t.co/PxKX4GIIdK"
"1130310435444539392","#GameOfThronesFinale
Yo despu<U+00E9>s de ver el cap<U+00ED>tulo final despu<U+00E9>s de haberme comido 7 buenas temporadas https://t.co/mC0x19EyGm"
"1130310435243220993","Me trying to figure out what the need of the Nights Watch is now
#GameOfThrones<U+00A0> 
#GameOfThronesFinale https://t.co/Y14gYZIvFD"
"1130310435192725506","Happy #GameOfThronesFinale night. https://t.co/StxrrBDjmI"
"1130310435109003264","Brandon of the house Stark. All hail to the new King <U+0001F451>
#GameOfThronesFinale https://t.co/7aA9ltxOyd"
"1130310434949541888","Brandon of the house Stark. All hail to the new King <U+0001F451>
#GameOfThronesFinale https://t.co/7aA9ltxOyd"
"1130310434890821632","Drogon destroying the iron throne because he knows Bran The Broken has his own seat. #GameOfThronesFinale https://t.co/dmmoQYrxbP https://t.co/AZaDDBekk0"
"1130310434832171008","Drogon trying to wake Dany up, not gonna lie, had me bawling.  #GameOfThrones #TheFinalEpisode #GameOfThronesFinale #Drogon #ThronesYall"
"1130310434798657537","comparte este Bran Stark para que aunque no hagas nada obtengas <U+00E9>xito #GameOfThrones #GameOfThronesFinale https://t.co/8VVMLZ8IzI"
"1130310434794496000","EVERYBODY LET<U+2019>S SAY THANK YOU TO THE BEST CAST EVER. 

#GamefThrones #GameOfThronesFinale 
#TheFinalEpisode https://t.co/wGlNN3WW79"
"1130310434794479617","#GameOfThrones
#GameOfThronesFinale

""... y el culero se acost<U+00F3> conmigo y al otro d<U+00ED>a regres<U+00F3> con su ex... misma que, voy a recalcar por d<U+00E9>cima vez, era su hermana"" https://t.co/SAWOFY58VJ"
"1130310434739937280","Best part of the #GameOfThronesFinale  https://t.co/Bb33CIromQ"
"1130310434718912513","Sansa being one of the most hated characters and ending up as Queen of the North 

#GameOfThronesFinale 
https://t.co/L9O6cc3ZsH"
"1130310434630840320","when you do absolutely nothing during the group project and you get an A #GameOfThrones  #GameOfThronesFinale https://t.co/8e6eCJhnuL"
"1130310434395971584","Damn this dude perfected the Game of Thrones Characters. <U+0001F602><U+0001F602> #GameOfThronesFinale #TheFinalEpisode https://t.co/JuCDvgKjGT"
"1130310434354020359","Eu aparecendo na porta da HBO pra discutir essa 8<U+00B0> temporada com eles #GameOfThronesFinale #GameOfThrones https://t.co/YQyuSmZu2K"
"1130310299339382785","Drogon: Minha m<U+00E3>e n<U+00E3>o vai ficar com o Trono de Ferro? Ent<U+00E3>o pera ai.

#GameOfThronesFinale 
#GameOfThrones https://t.co/4eIlsZsudl"
"1130310337922777089","A <U+00FA>nica coisa q essa s<U+00E9>rie me deu de bom nesse final foi isso aqui #GameOfThronesFinale https://t.co/w1TQWvF4Ep"
"1130310434312073216","""Cuando cae la nieve y sopla el viento blanco, el lobo solitario muere pero la manada sobrevive"" 

Me gusta pensar que Ned, Catelyn, Rickon y Robb est<U+00E1>n orgullosos en alg<U+00FA>n lugar <U+0001F43A>#GameOfThronesFinale https://t.co/K8pQeXQTgp"
"1130310434274381824","Obrigado por tudo Daenarys
Minha casa sempre servir<U+00E1> a vossa majestade #GameOfThronesFinale https://t.co/Jtg14Ov4pu"
"1130310389068173314","Drogon: Minha m<U+00E3>e n<U+00E3>o vai ficar com o Trono de Ferro? Ent<U+00E3>o pera ai.

#GameOfThronesFinale 
#GameOfThrones https://t.co/4eIlsZsudl"
"1130310434257539072","Bran... En enserio....!!! BRAN!!!.
#GameOfThronesFinale https://t.co/cqOlNPVo6x"
"1130310434253418501","Drogon trying to wake up Dany
That moment destroyed my heart 

#GameOfThrones #GameOfThronesFinale https://t.co/46Y6bJnNHO"
"1130310434249162752","Brianne writing in the Knights book: #GameofThronesFinale https://t.co/Vs8kGbZqGu"
"1130310434245029890","Ya lo hab<U+00ED>a pronosticado @desordenpublico en 1988 

""Yo quisiera que los pol<U+00ED>ticos fueran paral<U+00ED>ticos"" 

#GameOfThronesFinale"
"1130310434224050181","SI EL TRONO NO ES DE MI MADRE, NO ES DE NADIE #Drogon #GameOfThronesFinale https://t.co/YmTu9vWmOW"
"1130310434198654976","Me trying to figure out what the need of the Nights Watch is now
#GameOfThrones<U+00A0> 
#GameOfThronesFinale https://t.co/EFTWLH3UBO"
"1130310434140106752","Even in its supposed worst season the #GameOfThronesFinale succeeded to do what it always does. Give us an ending we didn<U+2019>t imagine, maybe didn<U+2019>t like and yet feels right. Poetic, serving the trope of circle in a couple of characters ending.#GeorgeRRMartin created a masterpiece."
"1130310434068848641","We already know who<U+2019>s taking the Iron Throne tonight <U+0001F60F>
#GameOfThronesFinale https://t.co/i9Y8ypZlkX"
"1130310434047893509","Happy #GameOfThronesFinale night. https://t.co/StxrrBDjmI"
"1130310433976520704","When Tyrion named BRAN the most worthy leader, I swear Sansa and Arya's expressions were the face of every woman who's ever experienced a man who sat around and did nothing getting all the credit for their hard work. #GameOfThronesFinale https://t.co/My2rBPNMBC"
"1130310433964011520","Essa cena foi uma das mais tristes e comoventes da s<U+00E9>rie
#GameOfThronesFinale https://t.co/PYKxWwggIh"
"1130310433926258689","Brienne: This guy is the nastiest skank bitch I've ever met. Do not trust him. He is a fugly slut. 
#meangirls #GameOfThronesFinale 
#GameOfThrones https://t.co/A6S16oFbh7"
"1130310433896665088","Rest in peace Daenerys of the House Targaryen, the First of Her Name, The Unburnt, Queen of the Andals, the Rhoynar and the First Men, Queen of Meereen, Khaleesi of the Great Graeat Grass sea, Breaker of Chains and Mother of Dragons #GameOfThrones
#GameOfThronesFinale https://t.co/J55hnr8kN6"
"1130310344444993542","When Jon<U+2019>s true heritage meant nothing and he ends up back to the nights watch!!! Nothings changed <U+0001F602><U+0001F602> #GameOfThronesFinale https://t.co/U0P41yX4nE"
"1130310433871683584","Live look at Jon heading back to his boyz in The Night<U+2019>s Watch:
#gameofthrones #gameofthronesfinale https://t.co/L5oHK7CI5F"
"1130310319589515266","The new throne looks dope
#GameOfThrones #GameOfThronesFinale #GOTFinale https://t.co/KGXBUnNTwb"
"1130310413139226627","me trying to figure out how all the Dothraki were suddenly resurrected along with a few extra thousand Unsullied #GameofThronesFinale https://t.co/Ylqhftz0r5"
"1130310433724882945","Best part of the #GameOfThronesFinale  https://t.co/Bb33CIromQ"
"1130310433708093441","Entro en el juego, aprendi<U+00F3> y result<U+00F3> ganadora en el Juego de Tronos, The Queen Sansa Stark #SansaStark #GameOfThrones #GameofThronesFinale #TheQueen https://t.co/fY3B2HqYyp"
"1130310433334845440","eu vendo esse final horr<U+00ED>vel #GameOfThronesFinale https://t.co/JjDmArL2ki"
"1130310433271951360","All hail Bran the Broken!  Me... #GameOfThronesFinale #demthrones https://t.co/jbqUKvex9g"
"1130310433267544064","and now our watch has ended.. #S08E06 #GameOfThronesFinale #GameOfThrones"
"1130310433175420934","Me after the last chapter  #GameOfThronesFinale https://t.co/Wt0M9rsWzv"
"1130310433162825734","""best season ever"" #GameOfThronesFinale https://t.co/IeT1Vb11Fr"
"1130310433141940224","no meu universo paralelo <U+00E0> muralha vai ser reconstru<U+00ED>da com alta tecnologia, mais resistente que gelo. #GameOfThronesFinale https://t.co/ouhocWpLng"
"1130310433091538944","Brienne: Jaime is the nastiest skank bitch I<U+2019>ve ever met in the seven kingdoms. Do not trust her, she is a fugly slut #GameOfThronesFinale https://t.co/fixemDqi9T"
"1130310296340508673",""" Teu drag<U+00E3>ozinho te largou foi?"" #GameOfThronesFinale https://t.co/66073XKtxt"
"1130310433057824775","ME QUEDO CON ESTO COMO LO <U+00DA>NICO BUENO DEL EPISODIO FINAL

#GameOfThronesFinale https://t.co/puMKdZQp9Z"
"1130310433045454848","Que legal ficou horrivel mas amei bjs muito ruim adorei #GameOfThrones  #GameOfThronesFinale https://t.co/zYgP3oN4G7"
"1130310432927997952","Yo tratando de aceptar el final #GameOfThronesFinale https://t.co/Hzuf1lQ66F"
"1130310432609251328","Drogon is mourning. I am mourning. I'm a mess! Drogon said if my mother can't sit on it, no one can. F*ck all yall. #GameOfThronesFinale"
"1130310432541925376","One of the greatest characters in TV history #GameOfThronesFinale https://t.co/jG48TQnIzF"
"1130310432516911105","Pra mim esse continua sendo o final oficial de Game Of Thrones
#got  
#GameOfThronesFinale
#GameOfThrones

https://t.co/vemLsVkaiP"
"1130310432495947778","When you get all the credit in the group project but ain<U+2019>t done shit #GameOfThronesFinale https://t.co/W6XL59MtmJ"
"1130310432495947777","Despu<U+00E9>s de ocho a<U+00F1>os y 73 episodios GRACIAS @GameOfThrones por la tradici<U+00F3>n de cada domingo! 

Valar Morghulis<U+0001F525><U+2694><U+FE0F>! 
#GameOfThrones 
#GameOfThronesFinale https://t.co/lYRU4HQBno"
"1130310432479166465","Can we take a moment to appreciate this best shot!
#GameofThrones #GameOfThronesFinale https://t.co/chX4i0Knib"
"1130310432407867392","Daenerys eu te amo e vc <U+00E9> foda, obrigado por tudo emilia clarcke #GameOfThronesFinale https://t.co/hBdDO2yqvm"
"1130310286349619200","FIRST SPIN-OFF
""THE WALL""

The life of Jon Snow and Tormund
HBO, 2020 

#GameOfThronesFinale #GameOfThrones https://t.co/MOV1kjhpz3"
"1130310312975065088","So they really made Jon Snow half Targeryen for nothing? #GameOfThrones #GameOfThronesFinale https://t.co/gSMYQ2Rdwb"
"1130310432370155522","How in the world does this season have some of the best cinematography in TV history yet some of the worst writing? #GameOfThronesFinale https://t.co/SDKa0AcpJH"
"1130310366318256129","*Every GOT fan after watching that last episode*

#GameofThrones #GameOfThronesFinale https://t.co/HBoF1XXSMF"
"1130310432336601091","Eu: HBO, Hoje vcs far<U+00E3>o o final mais <U+00E9>pico de todos, confirmando que essa <U+00E9> a s<U+00E9>rie do Mil<U+00EA>nio?

HBO:
#GameOfThronesFinale #GameOfThrones https://t.co/Y8xJAfpNoW"
"1130310432122691584","Transformaram a Daenerys numa vil<U+00E3> fria pra ser odiada, contradizendo todo o desenvolvimento da personagem ao longo de anos em quest<U+00E3>o de dois epis<U+00F3>dios. Mas N<U+00C3>O ADIANTA, para sempre uma das personagens mais emblem<U+00E1>ticas da TV americana. #GameofThronesFinale #TheFinalEpisode https://t.co/kuDT08MlRG"
"1130310432093343744","Game of thrones has me FREAKING SHOOOOOK #GameOfThronesFinale https://t.co/97V9hn0jJ3"
"1130310432005263361","Drogon pensou assim: <U+201C>se minha m<U+00E3>e n<U+00E3>o vai sentar nesse trono, minguem mais vai<U+201D>  #GameOfThronesFinale"
"1130310431967465472","Disappointed #GameOfThronesFinale https://t.co/WzOT8tCTxr"
"1130310431954935808","""u<U+00E9> cad<U+00EA> seu drag<U+00E3>o de merda?"" #GameOfThronesFinale https://t.co/nNkgdRJBbr"
"1130310431879385089","Edmure Tully: I should be king. 

Everyone else:
#GameofThrones #GameOfThronesFinale https://t.co/rVaFbkAU4l"
"1130310431841636352","""Si crees que esto tiene un final feliz,no haz estado prestando atencion""#GameOfThrones #GameOfThronesFinale https://t.co/kpEoocDJVo"
"1130310431799513088","#GameofThrones #GameOfThronesFinale #TheFinalEpisode https://t.co/BIMMRVcSK3"
"1130310431791353857","Almost there. It<U+2019>s been utterly extraordinary. Thank you all. #GameOfThronesFinale #GamefThrones"
"1130310431749419008","Sua jornada chegou ao fim Daenerys Targaryen, Filha da Tormenta, a N<U+00E3>o Queimada, M<U+00E3>e de Drag<U+00F5>es, Rainha de Mereen, Rainha dos <U+00C2>ndalos e dos Primeiros Homens, Quebradora de Correntes, Senhora dos Sete Reinos, Khaleesi dos Dothraki, a Primeira de Seu Nome. <U+0001F451><U+0001F494> #GameOfThronesFinale https://t.co/EiHNSy1MT6"
"1130310431438966784","eu amei essa cena do episodio final de got #GameOfThronesFinale https://t.co/59HEXOARbW"
"1130310431405498369","#GamesOfThrones #GameOfThronesFinale https://t.co/gCgkXIEZ9O"
"1130310431287984128","I<U+2019>ll miss Arya the most #GameofThrones #GameOfThronesFinale #GOT #TheFinalEpisode https://t.co/IH3zaiKBuu"
"1130310389026045952","When you do nothing in the group project, but still get an +A. #GameofThrones #GameOfThronesFinale https://t.co/ZysNBznPoj"
"1130310431170416640","I've never been more disappointed in my life #GameOfThrones #GameOfThronesFinale https://t.co/sajiUW2BJX"
"1130310431149633541","My face the whole time seeing Jon Snow get absolutely screwed by the whole seven kingdoms #GameOfThronesFinale #GameOfThrones #GamesOfThrones https://t.co/L7TCvZxa51"
"1130310431099244544","A Cersei hoje #GameOfThronesFinale https://t.co/3K8qTBPr3l"
"1130310431086710784","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310431074148354","Drogon ao inv<U+00E9>s de tacar fogo no Jon Snow, ele tacou fogo no que realmente matou a Daenerys, o trono #GameOfThronesFinale #GameOfThrones https://t.co/wsS8wx8Eqi"
"1130310431061565442","So, after all of that killing, dragons, Dothraki, Lord of the Light, White Walkers, Iron Throne... Westeros is a freaking DEMOCRACY? 

And the United States is heading in the opposite direction.

Great.<U+0001F644>
#GameOfThronesFinale
#gameofthrones"
"1130310400489152512","GoT fans getting ready to head to HBO headquarters #GameofThronesFinale https://t.co/ZExfTLnV0F"
"1130310431057170434","Someone gotta reverse this shit #GameOfThronesFinale #GameOfThrones https://t.co/KMmFRjkbms"
"1130310318142345217","SERIOUSLY GAME OF THRONES?
NO NEED TO SHOW US HOW JON SNOW GOT RETRIVIED FROM DEATH IF HIS DUTY JUST TO KILL DANY? WHAT HAPPENED WITH AEGON TARGARYEN?
#GameOfThronesFinale https://t.co/DnyLcYuPm9"
"1130310431032127489","All that matters 
#GameOfThronesFinale https://t.co/wLxLAqkrUZ"
"1130310431015223296","Pain <U+0001F62D><U+0001F62D><U+0001F62D>
#GameOfThronesFinale 
#GOTFinale"
"1130310430998581253","Una stagione che pi<U+00F9> brutta di cos<U+00EC> non poteva essere, ma tipo che sui manuali di sceneggiatura sotto il paragrafo ""come non scrivere una serie"" c'<U+00E8> l'ottava stagione di GoT, ma almeno Jon ha salutato Ghost

#GameOfThronesFinale #GameofThrones"
"1130310430931410944","The moral of the story is white males fail up. #GameOfThronesFinale"
"1130310430868549632","Pudo haber sido peor <U+0001F639><U+0001F639> #GameOfThrones #GameOfThronesFinale https://t.co/n7r0c8BURu"
"1130310430533017602","#GOTFinale #GameOfThronesFinale #GameOfThrones

What Brienne really wrote about Jamie:

<U+201C>This knight is the nastiest skank bitch I've ever met. Do not trust him. He is a fugly slut<U+201D> https://t.co/v8yDzFC3Hi"
"1130310430524502017","#GameOfThronesFinale this is single handedly the most bad-ass scene in game of thrones https://t.co/gtJ6d8JRK2"
"1130310430507905024","It's a sad era when even the escapism is a letdown. #GameOfThronesFinale"
"1130310430449176576","#DAENERYS DA CASA TARGARYEN, PRIMEIRA DO SEU NOME , M<U+00C3>E DO DRAG<U+00D5>ES, OBRIGADO POR SER UMA DAS MELHORES PERSONAGENS DE TODAS AS S<U+00C9>RIES. RAINHA INJUSTI<U+00C7>ADA,VOC<U+00CA> LUTOU POR AQUILO Q ACREDITAVA SEMPRE SER<U+00C1> A VERDADEIRA RAINHA DOS 7 REINOS! 
#GameofThrones
#GameOfThronesFinale https://t.co/TUEeG6r3ng"
"1130310430356844546","Brienne: Jaime is the nastiest skank bitch I<U+2019>ve ever met in the seven kingdoms. Do not trust her, she is a fugly slut #GameOfThronesFinale https://t.co/fixemDqi9T"
"1130310430327541762","#gameofthrones
#GameOfThronesFinale
#GamesOfThrones

Samwell: Democracy?
Everyone: *laughs*
Tyrion: ...Democracy!
Everyone: https://t.co/5szBRWxZm2"
"1130310430226829313","MEU FINAL: Gost contando ao Jon Snow:
 - Daenerys t<U+00E1> vindo agora como a Rainha DA Noite e vai a-ca-bar com sua ra<U+00E7>a seu cretino. #got #GameOfThrones
#GameOfThronesFinale https://t.co/SFG0GJRAQe"
"1130310430038081536","Me trying to figure out what the need of the Nights Watch is now
#GameOfThrones<U+00A0> 
#GameOfThronesFinale https://t.co/EFTWLH3UBO"
"1130310429933051905","This cast &gt;&gt;&gt; EVERYTHING #GameofThronesFinale https://t.co/B5kNWJL7EO"
"1130310429874556928","A day of reflection, and endings <U+0001F97A> #gameofthrones #gameofthronesfinale #starvstheforcesofevil #svtfoe #eclipsa #ros https://t.co/h5sHLTNCt4"
"1130310429857714177","Basically this moment was more important than the whole episode #GOTFinale #TheFinalEpisode #GameOfThronesFinale https://t.co/302lNutqPP"
"1130310429773881344","Wait. 

Waih, waih, waih.

He got someone else to do his regicide, throned a king who is going to be high 18 hours a day, exiled the only contender north, and made his only check guards Davos, a sellsword, and his brother's ex?

This profound betch.

#GameOfThronesFinale https://t.co/qNq0k7BtjR"
"1130310429413203968","Querido George RR Martin:

Los guionistas mataron la serie, ignoraron las profec<U+00ED>as, jodieron personajes y su final fue no tuvo sentido.
Deja de perder el tiempo y termina los libros.

Te quiere, el juguete de #JaimeLannister

#GameofThrones #Got #GoT8 #GameOfThronesFinale https://t.co/vBfITUEAlH"
"1130310429320896514","ME DUELE, ME QUEMA, ME LASTIMA. #GameOfThronesFinale https://t.co/dH3EUWUnrw"
"1130310429178236928","So disappointed.  #GOT #GOTFinale #GameOfThrones #GameOfThronesFinale"
"1130310429102792705","<U+00A1>Drogon fue el m<U+00E1>s inteligente de todos porque entendi<U+00F3> que ese maldito trono siempre fue el verdadero problema!
#GameofThrones
#GameOfThronesFinale https://t.co/Z2BmdmakqV"
"1130310428989493248","A rare photo of Cersei tonight 
#GoT
#GameOfThronesFinale https://t.co/wSk6nwCmBe"
"1130310428951764992","8 temporadas, 73 cap<U+00ED>tulos, gracias por ser la mejor serie.<U+2694><U+2764> #GameofThronesFinale"
"1130310428930826240","Wow! I can<U+2019>t believe they didn<U+2019>t make Ghost, The Best Boy And Ruler Of The Seven Kingdoms!!!

Literally shaking and crying on the floor. 

#GameOfThronesFinale"
"1130310428880510976","That theme song gon hit different tonight                                                        #GameOfThronesFinale #GOT https://t.co/NSfUlsl28l"
"1130310428809203712","RT a este Bran Stark Pi<U+00F1>era Morel de la suerte, para que triunfes en la vida sin hacer absolutamente nada #GameOfThrones<U+00A0> #GameOfThronesFinale https://t.co/KBteHcaBTX"
"1130310428599496704","Como o Ghost deveria ter recebido Jon Snow depois de ser trocado pela rainha maluca e seus dragoezinhos #GameOfThronesFinale #GOTFinale https://t.co/lpZbJC2fGf"
"1130310428528136197","ME DUELE, ME QUEMA, ME LASTIMA. #GameOfThronesFinale https://t.co/dH3EUWUnrw"
"1130310428435853312","Say what you want about season 8 but the cinematographer put in the WORK
#GameOfThrones
#GameOfThronesFinale
 
https://t.co/w0EwDSHp4t"
"1130310428343644167","QUE LIXO esse final de #GameOfThronesFinale #GOT #GOTFinale  s<U+00F3> consigo imaginar os roteiristas escrevendo o final assim: https://t.co/6A9NMLmwqJ"
"1130310361809342464","What was the reason of Jon being a Targaryen if nothing happened from it??? Just a waste of fucking time

#GameOfThronesFinale https://t.co/Q2Bn3VPfZO"
"1130310428297449472","Me trying to figure out what the need of the Nights Watch is now
#GameOfThrones<U+00A0> 
#GameOfThronesFinale https://t.co/EFTWLH3UBO"
"1130310428159029253","eu toda vez que Jon Snow aparece em cena #GameofThronesFinale https://t.co/PHaa2iejQO"
"1130310428033204224","-<U+00BF>Es un final triste o un final feliz?
-Es un final y punto 
#GameOfThronesFinale https://t.co/OuhirRdDmX"
"1130310427760582656","#GameOfThrones preparando para ir a ver #GameOfThronesFinale para que me salieran con esto. https://t.co/BvQwjinZYL"
"1130310427701915648","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310427567505408","<U+201C>I should<U+2019>ve gone with the Wildling, smh dumb-bitch move<U+201D> 

#GameofThrones #GameOfThronesFinale https://t.co/2HVJZOn8fu"
"1130310427450019843","A la salud de los que no hacen nada y se llevan todo #GamesOfThrones #GameOfThrones #GameOfThronesFinale #GamesPeoplePlay #GOTFinale https://t.co/QewYXcXpGF"
"1130310427416702981","Momentos llorados #GameOfThronesFinale 
1Tyron encuentra el cadaver d su hermano
2Drogon huerfano intentando dspertar a Daenerys
3Arya despidiendose de Jon
4Brienne de Tarth terminando la historia d Jamie
5Ghost reencontrandose con Jon
6CadaStark en su dstino
#GOT #GameOfThrones"
"1130310427357962241","A s<U+00E9>rie realmente me conseguiu me fazer pegar raiva dos Stark. Parab<U+00E9>ns. #GameOfThronesFinale"
"1130310427219566592","a cersei no inferno sabendo que morreu pro bran se tornar rei #GameOfThronesFinale https://t.co/c75J3C2rkT"
"1130310426955341826","Cuando no haces nada y aun as<U+00ED> pasas el semestre #GameOfThronesFinale https://t.co/hlQArO2SAH"
"1130310339239829515","The best shot/frame in the episode. Hats off to the cinematographers.
#gameofthronesfinale #GameOfThrones https://t.co/FJIw6ICRru"
"1130310426837835779","Eu apresento vcs o homem que criou (ou tentou) criar a democracia na idade media. #GameOfThronesFinale https://t.co/QCGXebikZV"
"1130310426728837121","E a li<U+00E7><U+00E3>o que fica <U+00E9>: animais s<U+00E3>o sempre melhores que os homens. Fi<U+00E9>is at<U+00E9> o fim! #GameofThronesFinale #Got https://t.co/9vs6GJ42jg"
"1130310426527457280","Might wanna turn back around <U+0001F62C> #GameOfThronesFinale https://t.co/IYqxyhjEBu"
"1130310426288201728","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310426254819328","A briga todinha era pra sentar a<U+00ED> nesse trono? A guerra pol<U+00ED>tica <U+00E9> toda por causa desse trono? Se minha m<U+00E3>e n<U+00E3>o vai sentar ningu<U+00E9>m senta. Boa Drogon,  conte comigo pra tudo. #GameOfThrones #GameOfThronesFinale https://t.co/xvPn3dJ0dX"
"1130310426200346624","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310426015752193","Sabe oq mais doi nessa cena al<U+00E9>m da morte da injusti<U+00E7>ada Daenerys TARGARYAN? <U+00C9> O DROGON TENTANDO REANIMAR A SUA M<U+00C3>E, ISSO <U+00C9> DE PARTIR O CORA<U+00C7><U+00C3>O. #GameOfThronesFinale
#GameofThrones https://t.co/Lk0XnCxFbl"
"1130310425965408261","Say what you want about season 8 but the cinematographer put in the WORK
#GameOfThrones
#GameOfThronesFinale
 
https://t.co/w0EwDSHp4t"
"1130310406667423744","obrigada por carregarem essa serie nas costas durante todos esses anos #GameOfThronesFinale https://t.co/8Q6UhL3yan"
"1130310425965260800","Se voc<U+00EA> n<U+00E3>o chorou nessa cena n<U+00E3>o fala comigo #GameOfThronesFinale https://t.co/duKpdmKO2d"
"1130310425927651328","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310425902501890","Jon Snow, you will be always the true king....

#GameOfThronesFinale 
#GameOfThrones https://t.co/vHcnQb6wD4"
"1130310425885708289","Y as<U+00ED>, con Tyrion Lannister, nacieron los operadores pol<U+00ED>ticos. #GameOfThronesFinale"
"1130310425873125377","The one true king #GameOfThronesFinale #TheFinalEpisode https://t.co/jcrCXgzdFy"
"1130310425789255681","#GameOfThrones8<U+00D7>06 recensione: Il dovere uccide l<U+2019>amore. #GameOfThronesFinale 
https://t.co/sXygEYRiqE"
"1130310425789181952","FIRST SPIN-OFF
""THE WALL""

The life of Jon Snow and Tormund
HBO, 2020 

#GameOfThronesFinale #GameOfThrones https://t.co/MOV1kjhpz3"
"1130310425629749249","Con raz<U+00F3>n los creadores de #GOT Dijeron que se irian de vacaciones y apagar<U+00ED>an el celular... #GameOfThronesFinale"
"1130310425592172551","I liked the #GameOfThronesFinale but found this saying on here to be funny. So here<U+2019>s a meme. https://t.co/hzX6yn3Onr"
"1130310425587867648","Yo, con el final de GOT. #GameOfThronesFinale https://t.co/6bj5oRVIU1"
"1130310425583792128","I Understand now, why you wanted to kill everyone. I would do the same  #GameOfThronesFinale https://t.co/zWLSkZxwD6"
"1130310425273409542","Adm<U+00ED>telo, no volver<U+00E1>s a ver una intro que te ponga los pelos de punta. #GameofThrones #GameOfThronesFinale #TheFinalEpisode https://t.co/G8wRpysKSQ"
"1130310425122201602","When you do nothing in the group project, but still get an A.
#gameofthronesfinale
#GameOfThrones https://t.co/ToPU7Beh9P"
"1130310302011199490","What.was.the.point #GameofThrones #GameOfThronesFinale @GameOfThrones https://t.co/PR6BfNTwY9"
"1130310424879140867","Everyone listening to the opening of #GOT for the last time.

#GameOfThronesFinale https://t.co/ySkZuuBTxw"
"1130310424791080960","No tengo trono ni reina, ni nadie que me comprenda, pero sigo siendo el rey  #GameOfThronesFinale https://t.co/VC3zi2sa8S"
"1130310424728154112","Why exactly did Jon Snow's true parentage matter?.... Honestly, can anyone tell me why they chose to reveal such a bombshell and do absolutely nothing about it? WHAT THE FUCK IS GOING ON HERE? #LOSINGMYMIND #GameOfThronesFinale https://t.co/hctg5JbfG9"
"1130310403689451521","Lo que realmente escribo Lady Brienne #GameOfThronesFinale https://t.co/XLGxQO2QHo"
"1130310424665239553","Comparte este Bran de la suerte para que no hagas nada todo el semestre y pases todas las materias con diez.
#GameofThronesFinale https://t.co/Inr8YLnL5o"
"1130310424665174017","Todos somos Homero #GameOfThronesFinale https://t.co/wZrZllxijo"
"1130310424635879427","Retuit a este Bran de la suerte para que triunfes sin hacer nada #GameOfThronesFinale #GameOfThrones  #GOT https://t.co/MruinaJWnN"
"1130310424577150976","Opening scenes in the very first episode, closing scenes in the last! #GamefThrones #GameOfThronesFinale https://t.co/v4dzhxU4tP"
"1130310424501673985","Brienne: Jaime is the nastiest skank bitch I<U+2019>ve ever met in the seven kingdoms. Do not trust her, she is a fugly slut #GameOfThronesFinale https://t.co/fixemDqi9T"
"1130310424413523968","#GOT Quelle fin apr<U+00E8>s 8 saisons inoubliables mais ne confondez pas le destin d<U+2019>une s<U+00E9>rie par rapportai destin que nous voulions. #GameOfThronesFinale #GamefThrones #TheFinalEpisode #GOTFinale https://t.co/hQ0R8NdeOK"
"1130310424304508929","The pets we have all been waiting for!!!  #GameOfThronesFinale https://t.co/WfBRsQp8sf"
"1130310424279302144","#GameOfThronesFinale <U+00DA>NICA PARTE QUE SALVOU DESSE EP. 
THE QUEEN OF THE NORTH https://t.co/HNeXL9kIKi"
"1130310424182890497","<U+201C>Ser Jaime Lannister is the nastiest skank bitch I have ever met. Do not trust him. He is a fugly slut.<U+201D> #gameofthronesfinale https://t.co/Lvc5dncmhK"
"1130310322097664000","Me trying to figure out what the need of the Nights Watch is now
#GameOfThrones<U+00A0> 
#GameOfThronesFinale https://t.co/EFTWLH3UBO"
