Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
I1,19/09/01,Sassuolo,Sampdoria,4,1,H,3,0,H,16,12,9,5,8,11,4,5,1,3,0,1
I1,19/09/01,Udinese,Parma,1,3,A,1,1,D,23,8,11,4,12,12,8,1,1,3,0,0
I1,19/09/14,Fiorentina,Juventus,0,0,D,0,0,D,20,10,9,5,15,19,10,0,3,3,0,0
I1,19/09/14,Napoli,Sampdoria,2,0,H,1,0,H,28,11,8,3,7,10,8,7,2,2,0,0
I1,19/09/14,Inter,Udinese,1,0,H,1,0,H,22,7,9,6,9,11,8,3,2,1,0,1
I1,19/09/15,Genoa,Atalanta,1,2,A,0,0,D,17,19,4,7,13,14,8,7,3,3,0,0
I1,19/09/15,Brescia,Bologna,3,4,A,3,1,H,10,23,7,8,15,17,2,10,1,6,1,0
I1,19/09/15,Parma,Cagliari,1,3,A,0,2,A,22,9,7,4,12,18,13,3,0,5,0,0
I1,19/09/15,SPAL,Lazio,2,1,H,0,1,A,17,13,5,6,17,12,8,5,5,3,0,0
I1,19/09/15,Roma,Sassuolo,4,2,H,4,0,H,18,13,7,4,13,9,8,2,1,2,0,0
I1,19/09/15,Hellas Verona,Milan,0,1,A,0,0,D,7,17,2,4,13,19,2,7,4,3,1,1
I1,19/09/16,Torino,Lecce,1,2,A,0,1,A,17,19,4,4,12,19,7,3,1,5,0,0
I1,19/09/20,Cagliari,Genoa,3,1,H,0,0,D,16,12,5,3,13,9,4,3,1,1,0,0
I1,19/09/21,Udinese,Brescia,0,1,A,0,0,D,11,10,4,5,22,18,3,9,4,4,0,0
I1,19/09/21,Juventus,Hellas Verona,2,1,H,1,1,D,23,10,4,5,12,20,2,5,0,3,0,1
I1,19/09/21,Milan,Inter,0,2,A,0,0,D,9,19,2,10,14,22,2,6,2,1,0,0
I1,19/09/22,Sassuolo,SPAL,3,0,H,2,0,H,21,14,6,4,19,14,7,9,3,2,0,0
I1,19/09/22,Bologna,Roma,1,2,A,0,0,D,8,20,4,7,13,18,3,4,3,5,0,1
I1,19/09/22,Lecce,Napoli,1,4,A,0,2,A,10,20,2,10,12,8,4,6,3,3,0,0
I1,19/09/22,Sampdoria,Torino,1,0,H,0,0,D,18,6,7,2,19,14,7,8,2,1,0,0
I1,19/09/22,Atalanta,Fiorentina,2,2,D,0,1,A,20,9,4,4,15,11,9,1,2,5,0,0
I1,19/09/22,Lazio,Parma,2,0,H,1,0,H,26,8,10,2,7,10,10,5,1,3,0,0
I1,19/09/24,Hellas Verona,Udinese,0,0,D,0,0,D,15,11,5,4,5,20,6,6,0,4,0,0
I1,19/09/24,Brescia,Juventus,1,2,A,1,1,D,18,18,4,6,13,15,4,3,1,3,0,0
I1,19/09/25,Roma,Atalanta,0,2,A,0,0,D,15,18,3,6,18,11,5,1,2,1,0,0
I1,19/09/25,Fiorentina,Sampdoria,2,1,H,1,0,H,19,8,9,3,14,16,3,1,4,4,0,1
I1,19/09/25,Genoa,Bologna,0,0,D,0,0,D,8,17,3,2,16,11,5,4,5,4,0,0
I1,19/09/25,Inter,Lazio,1,0,H,1,0,H,18,11,5,5,11,8,4,6,2,3,0,0
I1,19/09/25,Napoli,Cagliari,0,1,A,0,0,D,30,6,6,2,24,13,13,1,1,1,1,0
I1,19/09/25,Parma,Sassuolo,1,0,H,0,0,D,10,13,5,5,20,10,5,4,3,1,0,0
I1,19/09/25,SPAL,Lecce,1,3,A,1,1,D,19,9,7,4,15,13,10,1,1,2,0,0
I1,19/09/26,Torino,Milan,2,1,H,0,1,A,8,18,4,5,14,20,3,5,4,5,0,1
I1,19/09/28,Juventus,SPAL,2,0,H,1,0,H,20,5,9,0,14,9,13,2,2,2,0,0
I1,19/09/28,Sampdoria,Inter,1,3,A,0,2,A,21,17,3,9,12,13,7,5,2,3,0,1
I1,19/09/28,Sassuolo,Atalanta,1,4,A,0,4,A,14,14,8,8,14,14,7,3,2,2,0,0
I1,19/09/29,Napoli,Brescia,2,1,H,2,0,H,20,16,8,4,12,8,7,7,2,1,0,0
I1,19/09/29,Lazio,Genoa,4,0,H,2,0,H,15,13,11,7,8,11,5,7,1,2,0,0
I1,19/09/29,Lecce,Roma,0,1,A,0,0,D,14,19,7,7,8,20,4,11,2,4,0,0
I1,19/09/29,Udinese,Bologna,1,0,H,1,0,H,12,14,5,4,20,18,4,5,4,3,0,1
I1,19/09/29,Cagliari,Hellas Verona,1,1,D,1,0,H,14,14,6,6,20,20,3,5,2,2,0,0
I1,19/09/29,Milan,Fiorentina,1,3,A,0,1,A,10,17,4,8,10,14,4,6,2,4,1,0
I1,19/09/30,Parma,Torino,3,2,H,2,2,D,22,10,6,7,17,14,7,3,2,2,0,1
I1,19/10/05,SPAL,Parma,1,0,H,1,0,H,16,10,8,3,10,13,5,8,4,2,1,0
I1,19/10/05,Hellas Verona,Sampdoria,2,0,H,1,0,H,8,11,4,3,14,16,9,4,1,3,0,0
I1,19/10/05,Genoa,Milan,1,2,A,1,0,H,15,10,7,8,23,14,7,0,4,3,2,2
I1,19/10/06,Fiorentina,Udinese,1,0,H,0,0,D,17,9,5,2,9,11,12,3,1,2,0,0
I1,19/10/06,Atalanta,Lecce,3,1,H,2,0,H,26,6,18,3,15,14,9,5,2,3,0,0
I1,19/10/06,Bologna,Lazio,2,2,D,2,2,D,15,11,8,5,13,17,5,4,5,3,1,1
I1,19/10/06,Roma,Cagliari,1,1,D,1,1,D,16,5,7,3,18,11,7,1,1,4,0,0
I1,19/10/06,Torino,Napoli,0,0,D,0,0,D,13,17,5,4,11,12,4,5,1,2,0,0
I1,19/10/06,Inter,Juventus,1,2,A,1,1,D,10,16,4,6,22,9,7,2,2,3,0,0
I1,19/10/19,Lazio,Atalanta,3,3,D,0,3,A,18,25,6,10,16,12,3,1,5,2,0,0
I1,19/10/19,Napoli,Hellas Verona,2,0,H,1,0,H,23,20,8,6,12,16,6,8,3,3,0,0
I1,19/10/19,Juventus,Bologna,2,1,H,1,1,D,25,10,12,3,15,18,8,5,2,3,0,0
I1,19/10/20,Sassuolo,Inter,3,4,A,1,3,A,14,13,6,7,14,18,5,7,4,3,0,0
I1,19/10/20,Cagliari,SPAL,2,0,H,1,0,H,19,13,7,6,17,15,6,6,4,5,0,0
I1,19/10/20,Sampdoria,Roma,0,0,D,0,0,D,12,11,4,3,14,10,7,9,3,3,0,1
I1,19/10/20,Udinese,Torino,1,0,H,1,0,H,18,12,5,4,15,20,6,4,3,3,0,0
I1,19/10/20,Parma,Genoa,5,1,H,3,0,H,23,22,8,7,9,12,3,7,1,2,0,0
I1,19/10/20,Milan,Lecce,2,2,D,1,0,H,24,14,8,7,13,12,8,2,1,2,0,0
I1,19/10/21,Brescia,Fiorentina,0,0,D,0,0,D,4,14,2,6,10,16,6,9,0,3,0,0
I1,19/10/25,Hellas Verona,Sassuolo,0,1,A,0,0,D,7,14,3,5,18,13,9,6,5,5,0,0
I1,19/10/26,Lecce,Juventus,1,1,D,0,0,D,12,25,6,5,11,14,3,14,4,1,0,0
I1,19/10/26,Inter,Parma,2,2,D,1,2,A,30,13,7,6,9,11,11,4,3,2,0,0
I1,19/10/26,Genoa,Brescia,3,1,H,0,1,A,17,9,11,2,24,15,5,3,6,4,0,0
I1,19/10/27,Bologna,Sampdoria,2,1,H,0,0,D,15,11,8,3,14,18,11,5,1,3,0,0
I1,19/10/27,Atalanta,Udinese,7,1,H,3,1,H,27,9,17,4,10,6,6,2,2,2,0,1
I1,19/10/27,SPAL,Napoli,1,1,D,1,1,D,11,13,3,5,16,13,4,4,4,1,0,0
I1,19/10/27,Torino,Cagliari,1,1,D,0,1,A,14,12,6,6,15,10,6,11,2,3,0,0
I1,19/10/27,Roma,Milan,2,1,H,1,0,H,12,8,6,5,13,17,4,8,4,5,0,0
I1,19/10/27,Fiorentina,Lazio,1,2,A,1,1,D,12,13,4,8,13,11,7,3,4,3,1,0
I1,19/10/29,Parma,Hellas Verona,0,1,A,0,1,A,20,10,6,4,13,16,12,3,1,5,0,0
I1,19/10/29,Brescia,Inter,1,2,A,0,1,A,15,14,6,3,14,18,9,8,4,3,0,0
I1,19/10/30,Napoli,Atalanta,2,2,D,1,1,D,20,18,10,7,15,15,2,3,3,3,0,0
I1,19/10/30,Cagliari,Bologna,3,2,H,0,1,A,15,12,6,5,14,20,4,1,2,1,0,0
I1,19/10/30,Juventus,Genoa,2,1,H,1,1,D,29,9,14,4,24,11,10,2,4,2,1,2
I1,19/10/30,Lazio,Torino,4,0,H,2,0,H,20,9,9,3,11,10,8,0,2,1,0,1
I1,19/10/30,Sampdoria,Lecce,1,1,D,0,1,A,26,12,7,4,19,14,9,5,4,3,0,1
I1,19/10/30,Sassuolo,Fiorentina,1,2,A,1,0,H,9,14,6,7,15,20,3,7,3,4,0,0
I1,19/10/30,Udinese,Roma,0,4,A,0,1,A,13,16,5,7,16,16,5,3,4,2,0,1
I1,19/10/31,Milan,SPAL,1,0,H,0,0,D,18,12,7,3,17,21,7,6,4,4,0,0
I1,19/11/02,Roma,Napoli,2,1,H,1,0,H,18,17,7,5,23,15,10,4,4,3,1,0
I1,19/11/02,Bologna,Inter,1,2,A,0,0,D,12,17,4,8,13,25,2,7,3,4,0,0
I1,19/11/02,Torino,Juventus,0,1,A,0,0,D,12,23,5,11,22,16,11,6,4,2,0,0
I1,19/11/03,Atalanta,Cagliari,0,2,A,0,1,A,19,16,3,7,15,18,13,2,2,3,1,0
I1,19/11/03,Genoa,Udinese,1,3,A,1,1,D,16,19,3,7,11,13,8,5,0,2,0,0
I1,19/11/03,Hellas Verona,Brescia,2,1,H,0,0,D,13,17,6,6,19,15,5,1,1,4,0,1
I1,19/11/03,Lecce,Sassuolo,2,2,D,2,1,H,12,13,6,3,15,17,6,6,2,3,0,0
I1,19/11/03,Fiorentina,Parma,1,1,D,0,1,A,20,9,5,4,16,20,5,2,2,2,0,0
I1,19/11/03,Milan,Lazio,1,2,A,1,1,D,15,12,5,8,12,13,8,4,3,5,0,0
I1,19/11/04,SPAL,Sampdoria,0,1,A,0,0,D,19,17,4,6,13,16,8,5,3,1,0,0
I1,19/11/08,Sassuolo,Bologna,3,1,H,1,0,H,21,15,10,8,16,17,4,4,2,6,0,0
I1,19/11/09,Brescia,Torino,0,4,A,0,2,A,8,22,3,8,20,19,4,4,4,3,1,0
I1,19/11/09,Inter,Hellas Verona,2,1,H,0,1,A,36,10,8,3,14,11,9,3,3,1,0,0
I1,19/11/09,Napoli,Genoa,0,0,D,0,0,D,24,14,9,2,14,20,5,2,1,4,0,0
I1,19/11/10,Cagliari,Fiorentina,5,2,H,3,0,H,17,18,10,9,13,15,5,6,1,3,0,0
I1,19/11/10,Lazio,Lecce,4,2,H,1,1,D,25,19,8,10,8,12,9,3,2,3,0,0
I1,19/11/10,Sampdoria,Atalanta,0,0,D,0,0,D,12,9,3,4,19,13,1,7,2,3,0,1
I1,19/11/10,Udinese,SPAL,0,0,D,0,0,D,17,18,2,5,16,14,3,7,3,5,0,0
I1,19/11/10,Parma,Roma,2,0,H,0,0,D,15,16,9,7,17,9,5,11,3,2,0,0
I1,19/11/10,Juventus,Milan,1,0,H,0,0,D,15,15,6,8,13,10,5,5,1,5,0,0
I1,19/11/23,Atalanta,Juventus,1,3,A,0,0,D,21,17,8,6,16,13,8,3,5,3,0,0
I1,19/11/23,Milan,Napoli,1,1,D,1,1,D,14,12,5,6,19,14,3,4,3,2,0,0
I1,19/11/23,Torino,Inter,0,3,A,0,2,A,14,13,5,6,10,18,12,4,2,3,0,0
I1,19/11/24,Bologna,Parma,2,2,D,1,1,D,19,16,8,6,18,18,15,2,1,3,0,0
I1,19/11/24,Hellas Verona,Fiorentina,1,0,H,0,0,D,21,17,9,3,19,8,8,6,3,2,0,0
I1,19/11/24,Roma,Brescia,3,0,H,0,0,D,26,8,7,3,17,10,17,6,1,1,0,0
I1,19/11/24,Sassuolo,Lazio,1,2,A,1,1,D,13,18,3,8,13,16,5,8,1,3,0,0
I1,19/11/24,Sampdoria,Udinese,2,1,H,1,1,D,25,8,14,3,8,23,8,2,2,2,0,1
I1,19/11/25,Lecce,Cagliari,2,2,D,0,1,A,28,8,8,3,14,18,11,2,2,2,1,2
I1,19/11/25,SPAL,Genoa,1,1,D,0,0,D,18,16,8,7,12,14,5,4,2,1,0,0
I1,19/11/30,Brescia,Atalanta,0,3,A,0,1,A,15,28,5,12,15,15,2,11,1,3,0,0
I1,19/11/30,Genoa,Torino,0,1,A,0,0,D,14,13,2,4,14,19,6,4,2,2,0,1
I1,19/11/30,Fiorentina,Lecce,0,1,A,0,0,D,20,8,8,6,13,20,9,2,1,3,0,0
I1,19/12/01,Juventus,Sassuolo,2,2,D,1,1,D,30,11,11,5,11,14,9,2,1,5,0,0
I1,19/12/01,Inter,SPAL,2,1,H,2,0,H,21,14,10,4,15,17,8,0,1,4,0,0
I1,19/12/01,Lazio,Udinese,3,0,H,3,0,H,23,10,7,0,11,13,2,2,0,1,0,0
I1,19/12/01,Parma,Milan,0,1,A,0,0,D,6,29,0,8,11,16,1,7,1,3,0,0
I1,19/12/01,Napoli,Bologna,1,2,A,1,0,H,29,12,6,7,12,10,7,0,1,5,0,0
I1,19/12/01,Hellas Verona,Roma,1,3,A,1,2,A,12,13,3,6,12,14,6,5,3,3,0,0
I1,19/12/02,Cagliari,Sampdoria,4,3,H,0,1,A,19,13,9,6,16,12,6,4,3,1,0,0
I1,19/12/06,Inter,Roma,0,0,D,0,0,D,14,8,3,3,12,11,8,3,3,1,0,0
I1,19/12/07,Atalanta,Hellas Verona,3,2,H,1,1,D,23,8,11,3,14,16,13,4,1,4,0,1
I1,19/12/07,Udinese,Napoli,1,1,D,1,0,H,6,19,2,4,20,15,3,10,3,4,0,1
I1,19/12/07,Lazio,Juventus,3,1,H,1,1,D,15,10,6,5,15,11,4,5,4,3,0,1
I1,19/12/08,Lecce,Genoa,2,2,D,0,2,A,23,15,6,5,17,18,11,3,5,4,0,2
I1,19/12/08,Sassuolo,Cagliari,2,2,D,2,0,H,17,11,4,4,10,19,8,4,3,4,0,0
I1,19/12/08,SPAL,Brescia,0,1,A,0,0,D,25,14,6,6,17,18,3,1,3,3,0,0
I1,19/12/08,Torino,Fiorentina,2,1,H,1,0,H,12,18,5,5,17,17,3,9,4,3,0,0
I1,19/12/08,Sampdoria,Parma,0,1,A,0,1,A,21,9,5,2,15,11,3,2,3,2,0,0
I1,19/12/08,Bologna,Milan,2,3,A,1,2,A,12,12,5,7,17,19,5,1,4,2,0,0
I1,19/12/14,Brescia,Lecce,3,0,H,2,0,H,15,9,10,4,17,26,4,6,4,6,0,0
I1,19/12/14,Napoli,Parma,1,2,A,0,1,A,35,9,11,6,9,12,11,1,2,2,0,0
I1,19/12/14,Genoa,Sampdoria,0,1,A,0,0,D,11,7,3,2,17,26,4,2,5,3,0,0
I1,19/12/15,Hellas Verona,Torino,3,3,D,0,1,A,13,17,8,9,20,21,6,3,3,1,0,0
I1,19/12/15,Bologna,Atalanta,2,1,H,1,0,H,15,21,5,6,15,18,4,4,4,1,1,0
I1,19/12/15,Juventus,Udinese,3,1,H,3,0,H,26,17,10,7,11,5,9,8,2,1,0,0
I1,19/12/15,Milan,Sassuolo,0,0,D,0,0,D,27,17,11,7,14,16,8,3,5,4,0,0
I1,19/12/15,Roma,SPAL,3,1,H,0,1,A,29,8,12,4,12,17,8,3,1,3,0,0
I1,19/12/15,Fiorentina,Inter,1,1,D,0,1,A,14,7,6,6,15,18,5,1,3,4,0,0
I1,19/12/16,Cagliari,Lazio,1,2,A,1,0,H,16,18,5,7,12,10,2,9,4,3,0,0
I1,19/12/18,Sampdoria,Juventus,1,2,A,1,2,A,14,12,4,5,7,17,5,5,4,2,1,0
I1,19/12/18,Brescia,Sassuolo,0,2,A,0,1,A,15,10,7,6,17,16,4,4,2,3,0,0
I1,19/12/20,Fiorentina,Roma,1,4,A,1,2,A,12,15,5,7,20,16,5,4,4,3,0,0
I1,19/12/21,Udinese,Cagliari,2,1,H,1,0,H,17,15,4,2,13,14,2,1,3,3,0,1
I1,19/12/21,Inter,Genoa,4,0,H,2,0,H,17,10,9,4,11,12,6,3,1,4,0,0
I1,19/12/21,Torino,SPAL,1,2,A,1,1,D,16,14,7,5,23,17,10,3,3,4,1,0
I1,19/12/22,Atalanta,Milan,5,0,H,1,0,H,16,9,10,3,7,12,5,2,2,4,0,0
I1,19/12/22,Lecce,Bologna,2,3,A,0,1,A,11,23,4,14,17,19,6,2,3,3,0,0
I1,19/12/22,Parma,Brescia,1,1,D,0,0,D,15,11,4,5,16,11,9,5,3,2,0,0
I1,19/12/22,Sassuolo,Napoli,1,2,A,1,0,H,18,17,5,8,17,13,7,11,2,2,0,0
I1,20/01/05,Brescia,Lazio,1,2,A,1,1,D,7,20,4,7,11,23,2,5,5,4,1,0
I1,20/01/05,SPAL,Hellas Verona,0,2,A,0,1,A,19,18,3,8,8,16,3,4,1,1,1,0
I1,20/01/05,Genoa,Sassuolo,2,1,H,1,1,D,16,11,7,4,24,14,1,6,4,5,0,1
I1,20/01/05,Roma,Torino,0,2,A,0,1,A,33,15,10,7,11,23,14,3,5,2,0,0
I1,20/01/06,Bologna,Fiorentina,1,1,D,0,1,A,15,10,8,6,15,24,14,2,2,4,0,0
I1,20/01/06,Atalanta,Parma,5,0,H,3,0,H,24,6,12,2,12,13,2,2,2,4,0,0
I1,20/01/06,Juventus,Cagliari,4,0,H,0,0,D,22,10,10,3,9,15,3,2,1,1,0,0
I1,20/01/06,Milan,Sampdoria,0,0,D,0,0,D,24,7,12,3,13,20,7,5,1,5,0,0
I1,20/01/06,Lecce,Udinese,0,1,A,0,0,D,16,9,6,4,17,12,7,8,1,1,0,0
I1,20/01/06,Napoli,Inter,1,3,A,1,2,A,20,16,8,9,11,23,3,4,0,5,0,0
I1,20/01/11,Cagliari,Milan,0,2,A,0,0,D,12,14,3,5,14,13,3,6,3,1,0,0
I1,20/01/11,Lazio,Napoli,1,0,H,0,0,D,13,14,7,5,9,7,6,6,2,2,0,0
I1,20/01/11,Inter,Atalanta,1,1,D,1,0,H,11,16,5,6,22,13,0,4,2,4,0,0
I1,20/01/12,Udinese,Sassuolo,3,0,H,1,0,H,16,18,10,4,13,13,6,11,0,0,0,0
I1,20/01/12,Fiorentina,SPAL,1,0,H,0,0,D,16,11,5,2,18,10,3,4,1,1,0,0
I1,20/01/12,Sampdoria,Brescia,5,1,H,2,1,H,30,12,12,6,14,8,4,2,2,3,0,0
I1,20/01/12,Torino,Bologna,1,0,H,1,0,H,8,20,2,5,16,14,3,9,5,3,0,0
I1,20/01/12,Hellas Verona,Genoa,2,1,H,0,1,A,12,6,8,4,12,23,4,2,3,6,0,0
I1,20/01/12,Roma,Juventus,1,2,A,0,2,A,25,5,6,4,12,13,13,2,6,3,0,0
I1,20/01/13,Parma,Lecce,2,0,H,0,0,D,13,20,5,5,19,10,6,5,4,1,0,0
I1,20/01/18,Lazio,Sampdoria,5,1,H,3,0,H,17,10,8,5,14,11,6,4,1,2,0,1
I1,20/01/18,Sassuolo,Torino,2,1,H,0,1,A,13,11,7,3,13,13,13,6,2,4,0,0
I1,20/01/18,Napoli,Fiorentina,0,2,A,0,1,A,12,11,4,7,6,10,4,5,2,1,0,0
I1,20/01/19,Milan,Udinese,3,2,H,0,1,A,27,13,10,7,17,8,9,3,4,1,0,0
I1,20/01/19,Brescia,Cagliari,2,2,D,1,1,D,13,27,6,10,9,18,2,7,4,4,1,0
I1,20/01/19,Bologna,Hellas Verona,1,1,D,1,0,H,8,19,3,8,20,16,3,8,5,2,1,0
I1,20/01/19,Lecce,Inter,1,1,D,0,0,D,8,28,3,10,11,9,3,14,2,2,0,0
I1,20/01/19,Genoa,Roma,1,3,A,1,2,A,11,16,6,7,12,12,7,3,2,3,0,0
I1,20/01/19,Juventus,Parma,2,1,H,1,0,H,19,10,7,8,12,10,10,6,0,1,0,0
I1,20/01/20,Atalanta,SPAL,1,2,A,1,0,H,23,15,7,6,15,17,8,4,2,3,0,0
I1,20/01/24,Brescia,Milan,0,1,A,0,0,D,17,19,7,5,12,14,7,3,2,4,0,0
I1,20/01/25,SPAL,Bologna,1,3,A,1,1,D,21,18,6,7,16,14,5,9,4,3,0,0
I1,20/01/25,Fiorentina,Genoa,0,0,D,0,0,D,24,10,5,6,18,21,7,6,4,3,0,0
I1,20/01/25,Torino,Atalanta,0,7,A,0,3,A,11,26,5,15,14,11,4,12,2,2,2,0
I1,20/01/26,Inter,Cagliari,1,1,D,1,0,H,20,15,6,4,10,9,4,6,4,0,2,0
I1,20/01/26,Hellas Verona,Lecce,3,0,H,2,0,H,11,6,5,0,16,10,5,0,2,2,0,1
I1,20/01/26,Sampdoria,Sassuolo,0,0,D,0,0,D,27,10,5,2,16,8,6,3,4,1,0,1
I1,20/01/26,Parma,Udinese,2,0,H,2,0,H,12,19,5,5,12,8,5,11,2,3,0,0
I1,20/01/26,Roma,Lazio,1,1,D,1,1,D,25,8,5,3,12,12,7,1,2,4,0,0
I1,20/01/26,Napoli,Juventus,2,1,H,0,0,D,21,10,5,5,14,14,3,2,2,5,0,0
I1,20/02/01,Bologna,Brescia,2,1,H,1,1,D,23,4,8,2,15,15,6,3,3,2,0,0
I1,20/02/01,Cagliari,Parma,2,2,D,1,1,D,20,16,10,5,17,13,8,7,3,2,0,0
I1,20/02/01,Sassuolo,Roma,4,2,H,3,0,H,17,18,8,8,5,17,5,11,1,6,0,1
I1,20/02/02,Juventus,Fiorentina,3,0,H,1,0,H,12,8,8,5,9,11,10,5,1,4,0,0
I1,20/02/02,Atalanta,Genoa,2,2,D,2,2,D,25,11,10,5,18,19,7,1,2,5,0,1
I1,20/02/02,Milan,Hellas Verona,1,1,D,1,1,D,26,7,5,4,11,12,9,3,1,4,0,1
I1,20/02/02,Lazio,SPAL,5,1,H,4,0,H,18,14,10,5,9,10,5,2,1,2,0,0
I1,20/02/02,Lecce,Torino,4,0,H,2,0,H,21,14,12,3,14,21,5,3,3,3,0,0
I1,20/02/02,Udinese,Inter,0,2,A,0,0,D,17,18,3,9,9,17,3,2,2,2,0,0
I1,20/02/03,Sampdoria,Napoli,2,4,A,1,2,A,15,14,7,8,17,6,4,6,4,3,0,0
I1,20/02/05,Lazio,Hellas Verona,0,0,D,0,0,D,19,14,5,4,13,15,6,7,3,2,0,0
I1,20/02/07,Roma,Bologna,2,3,A,1,2,A,23,16,9,6,13,16,6,6,2,4,1,0
I1,20/02/08,Fiorentina,Atalanta,1,2,A,1,0,H,8,17,4,6,20,13,4,3,2,2,0,0
I1,20/02/08,Torino,Sampdoria,1,3,A,0,0,D,8,19,4,7,16,20,2,3,3,5,1,0
I1,20/02/08,Hellas Verona,Juventus,2,1,H,0,0,D,17,17,6,4,11,17,3,4,2,3,0,0
I1,20/02/09,SPAL,Sassuolo,1,2,A,1,0,H,11,26,4,10,16,16,1,6,2,4,0,0
I1,20/02/09,Genoa,Cagliari,1,0,H,1,0,H,13,11,6,5,15,15,4,3,3,6,0,0
I1,20/02/09,Napoli,Lecce,2,3,A,0,1,A,28,13,8,10,10,13,10,4,5,3,0,0
I1,20/02/09,Brescia,Udinese,1,1,D,0,0,D,10,28,7,8,8,17,4,9,0,3,0,0
I1,20/02/09,Parma,Lazio,0,1,A,0,1,A,20,27,5,8,14,10,7,6,3,2,0,0
I1,20/02/09,Inter,Milan,4,2,H,0,2,A,19,18,12,3,6,12,7,6,4,2,0,0
I1,20/02/15,Lecce,SPAL,2,1,H,1,0,H,16,23,6,6,14,22,4,8,5,3,0,0
I1,20/02/15,Bologna,Genoa,0,3,A,0,2,A,17,7,5,6,18,14,4,4,2,5,2,0
I1,20/02/15,Atalanta,Roma,2,1,H,0,1,A,13,9,7,2,11,15,5,2,1,4,0,0
I1,20/02/16,Udinese,Hellas Verona,0,0,D,0,0,D,21,13,7,6,14,17,9,6,1,2,0,0
I1,20/02/16,Juventus,Brescia,2,0,H,1,0,H,27,6,8,2,12,8,16,2,3,1,0,1
I1,20/02/16,Sampdoria,Fiorentina,1,5,A,0,3,A,21,11,7,6,12,13,7,3,4,3,1,1
I1,20/02/16,Sassuolo,Parma,0,1,A,0,1,A,17,8,5,6,14,19,5,3,5,3,0,0
I1,20/02/16,Cagliari,Napoli,0,1,A,0,0,D,11,15,4,5,14,11,2,3,3,1,0,0
I1,20/02/16,Lazio,Inter,2,1,H,0,1,A,12,11,6,5,13,14,6,6,4,2,0,0
I1,20/02/17,Milan,Torino,1,0,H,1,0,H,16,10,3,2,16,10,10,5,2,3,0,0
I1,20/02/21,Brescia,Napoli,1,2,A,1,0,H,12,12,2,5,15,15,4,4,3,3,0,0
I1,20/02/22,Bologna,Udinese,1,1,D,0,1,A,18,8,7,3,12,12,7,5,1,2,0,0
I1,20/02/22,SPAL,Juventus,1,2,A,0,1,A,14,24,6,8,26,14,3,4,4,2,0,0
I1,20/02/22,Fiorentina,Milan,1,1,D,0,0,D,21,11,7,4,11,14,4,3,1,3,1,0
I1,20/02/23,Genoa,Lazio,2,3,A,0,1,A,19,13,9,8,12,12,6,1,2,2,0,0
I1,20/02/23,Roma,Lecce,4,0,H,2,0,H,25,12,10,3,8,6,6,4,1,0,0,0
I1,20/02/29,Lazio,Bologna,2,0,H,2,0,H,15,17,5,4,10,12,7,5,1,4,0,0
I1,20/02/29,Napoli,Torino,2,1,H,1,0,H,17,7,7,2,12,13,7,1,1,3,0,0
