Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
I1,21/03/03,Benevento,Hellas Verona,0,3,A,0,2,A,9,10,3,5,8,20,2,7,0,1,0,0
I1,21/03/04,Parma,Inter,1,2,A,0,0,D,14,13,4,7,8,11,2,2,0,1,0,0
I1,21/03/06,Spezia,Benevento,1,1,D,0,1,A,8,4,3,3,13,17,3,1,2,4,0,0
I1,21/03/06,Udinese,Sassuolo,2,0,H,1,0,H,13,11,8,3,10,11,5,6,1,0,0,0
I1,21/03/06,Juventus,Lazio,3,1,H,1,1,D,8,13,6,5,10,12,4,4,0,1,0,0
I1,21/03/07,Roma,Genoa,1,0,H,1,0,H,18,8,3,0,14,15,7,1,1,4,0,0
I1,21/03/07,Hellas Verona,Milan,0,2,A,0,1,A,12,12,0,4,15,13,8,1,2,0,0,0
I1,21/03/07,Fiorentina,Parma,3,3,D,2,1,H,8,10,5,6,19,16,3,3,0,3,0,0
I1,21/03/07,Crotone,Torino,4,2,H,1,1,D,20,20,7,5,19,22,8,8,4,2,0,1
I1,21/03/07,Sampdoria,Cagliari,2,2,D,0,1,A,13,12,6,6,15,15,3,5,4,3,0,0
I1,21/03/07,Napoli,Bologna,3,1,H,1,0,H,15,17,8,5,10,11,6,3,2,0,0,0
I1,21/03/08,Inter,Atalanta,1,0,H,0,0,D,6,15,2,3,12,17,7,7,0,1,0,0
I1,21/03/12,Lazio,Crotone,3,2,H,2,1,H,27,8,8,4,8,10,5,1,0,3,0,0
I1,21/03/12,Atalanta,Spezia,3,1,H,0,0,D,16,8,9,4,17,6,3,5,2,0,0,0
I1,21/03/13,Sassuolo,Hellas Verona,3,2,H,1,1,D,14,15,7,5,14,17,6,5,3,2,0,0
I1,21/03/13,Benevento,Fiorentina,1,4,A,0,3,A,23,12,7,7,14,16,8,3,3,1,0,0
I1,21/03/13,Genoa,Udinese,1,1,D,1,1,D,10,12,2,4,13,6,6,3,3,1,0,0
I1,21/03/14,Bologna,Sampdoria,3,1,H,2,1,H,11,21,7,7,18,11,2,6,2,2,0,0
I1,21/03/14,Torino,Inter,1,2,A,0,0,D,7,13,3,3,11,12,1,8,0,1,0,0
I1,21/03/14,Parma,Roma,2,0,H,1,0,H,9,22,5,6,18,15,0,12,3,3,0,0
I1,21/03/14,Cagliari,Juventus,1,3,A,0,3,A,19,12,9,7,11,16,8,5,0,2,0,0
I1,21/03/14,Milan,Napoli,0,1,A,0,0,D,13,17,5,7,12,10,5,4,1,2,1,0
I1,21/03/17,Torino,Sassuolo,3,2,H,0,2,A,21,17,13,5,10,16,5,3,1,2,0,0
I1,21/03/19,Parma,Genoa,1,2,A,1,0,H,12,10,8,3,22,8,1,3,5,2,0,0
I1,21/03/20,Crotone,Bologna,2,3,A,2,0,H,19,21,6,10,11,15,10,3,4,7,0,0
I1,21/03/20,Spezia,Cagliari,2,1,H,0,0,D,12,11,6,7,13,16,4,4,1,2,0,0
I1,21/03/21,Hellas Verona,Atalanta,0,2,A,0,2,A,4,18,2,8,23,20,4,7,3,2,0,0
I1,21/03/21,Juventus,Benevento,0,1,A,0,0,D,22,9,8,2,12,13,9,1,2,4,0,0
I1,21/03/21,Udinese,Lazio,0,1,A,0,1,A,14,17,4,6,8,13,6,11,1,3,0,0
I1,21/03/21,Sampdoria,Torino,1,0,H,1,0,H,7,15,4,0,13,18,1,7,0,1,0,0
I1,21/03/21,Fiorentina,Milan,2,3,A,1,1,D,8,13,3,4,6,10,8,8,1,3,0,0
I1,21/03/21,Roma,Napoli,0,2,A,0,2,A,8,12,5,6,17,13,6,4,5,3,0,0
I1,21/04/03,Milan,Sampdoria,1,1,D,0,0,D,15,7,3,5,15,15,5,5,2,4,0,1
I1,21/04/03,Napoli,Crotone,4,3,H,3,1,H,28,10,10,5,4,17,4,6,0,4,0,0
I1,21/04/03,Genoa,Fiorentina,1,1,D,1,1,D,9,11,3,3,16,10,4,2,2,1,0,1
I1,21/04/03,Benevento,Parma,2,2,D,1,0,H,9,17,6,6,20,19,3,3,2,1,0,0
I1,21/04/03,Sassuolo,Roma,2,2,D,0,1,A,11,12,5,9,12,13,3,4,4,3,0,0
I1,21/04/03,Lazio,Spezia,2,1,H,0,0,D,12,8,6,3,20,20,3,4,2,3,2,0
I1,21/04/03,Atalanta,Udinese,3,2,H,2,1,H,26,10,11,4,15,9,4,1,0,2,0,0
I1,21/04/03,Cagliari,Hellas Verona,0,2,A,0,0,D,25,11,7,6,14,18,6,5,1,3,0,0
I1,21/04/03,Torino,Juventus,2,2,D,1,1,D,10,23,6,8,15,17,5,5,3,2,0,0
I1,21/04/03,Bologna,Inter,0,1,A,0,1,A,15,15,4,4,17,15,4,4,4,4,0,0
I1,21/04/07,Juventus,Napoli,2,1,H,1,0,H,7,4,3,0,6,6,2,1,1,2,0,0
I1,21/04/07,Inter,Sassuolo,2,1,H,1,0,H,8,16,3,4,8,13,1,8,2,3,0,0
I1,21/04/10,Spezia,Crotone,3,2,H,0,1,A,10,10,7,6,12,15,3,4,1,1,0,0
I1,21/04/10,Parma,Milan,1,3,A,0,2,A,20,12,6,6,13,11,7,3,4,4,0,1
I1,21/04/10,Udinese,Torino,0,1,A,0,0,D,20,11,5,2,19,20,5,4,0,3,0,0
I1,21/04/11,Inter,Cagliari,1,0,H,0,0,D,15,8,8,2,10,12,5,0,1,1,0,0
I1,21/04/11,Juventus,Genoa,3,1,H,2,0,H,24,13,13,4,15,12,8,6,3,3,0,0
I1,21/04/11,Hellas Verona,Lazio,0,1,A,0,0,D,6,14,0,3,15,14,5,4,0,2,0,0
I1,21/04/11,Sampdoria,Napoli,0,2,A,0,1,A,12,21,4,9,13,10,8,7,0,3,0,0
I1,21/04/11,Roma,Bologna,1,0,H,1,0,H,14,16,6,5,14,14,4,6,3,1,0,0
I1,21/04/11,Fiorentina,Atalanta,2,3,A,0,2,A,9,19,3,10,15,12,0,6,3,1,0,0
I1,21/04/12,Benevento,Sassuolo,0,1,A,0,1,A,10,13,5,4,11,14,3,8,3,2,0,0
I1,21/04/17,Crotone,Udinese,1,2,A,0,1,A,8,13,4,6,12,18,5,7,0,2,0,1
I1,21/04/17,Sampdoria,Hellas Verona,3,1,H,0,1,A,12,25,6,7,17,13,5,7,3,3,0,0
I1,21/04/17,Sassuolo,Fiorentina,3,1,H,0,1,A,15,10,6,6,10,16,3,4,3,5,0,0
I1,21/04/17,Cagliari,Parma,4,3,H,1,2,A,22,12,7,6,15,10,0,4,4,2,0,0
I1,21/04/18,Milan,Genoa,2,1,H,1,1,D,19,14,6,4,10,13,5,4,0,1,0,0
I1,21/04/18,Lazio,Benevento,5,3,H,3,1,H,11,13,6,9,13,9,5,4,2,3,0,0
I1,21/04/18,Atalanta,Juventus,1,0,H,0,0,D,12,14,2,2,16,16,3,8,3,2,0,0
I1,21/04/18,Bologna,Spezia,4,1,H,2,1,H,11,7,7,5,14,11,4,8,1,1,0,0
I1,21/04/18,Torino,Roma,3,1,H,0,1,A,26,10,10,5,13,13,11,3,2,1,0,1
I1,21/04/18,Napoli,Inter,1,1,D,1,0,H,11,12,2,3,12,12,3,3,5,2,0,0
I1,21/04/20,Hellas Verona,Fiorentina,1,2,A,0,1,A,11,10,6,6,16,21,5,3,2,3,0,0
I1,21/04/21,Milan,Sassuolo,1,2,A,1,0,H,19,19,7,8,18,13,3,7,0,1,0,0
I1,21/04/21,Genoa,Benevento,2,2,D,2,2,D,10,7,5,3,12,19,3,0,2,0,0,0
I1,21/04/21,Udinese,Cagliari,0,1,A,0,0,D,9,19,3,5,11,14,2,5,0,2,0,0
I1,21/04/21,Spezia,Inter,1,1,D,1,1,D,2,15,2,6,9,7,0,8,2,0,0,0
I1,21/04/21,Juventus,Parma,3,1,H,1,1,D,15,6,8,3,12,18,5,6,2,2,0,0
I1,21/04/21,Crotone,Sampdoria,0,1,A,0,0,D,5,13,4,6,13,7,2,6,1,1,0,0
I1,21/04/21,Bologna,Torino,1,1,D,1,0,H,8,14,2,4,26,15,3,7,4,2,0,0
I1,21/04/22,Roma,Atalanta,1,1,D,0,1,A,15,21,4,9,16,7,4,8,3,1,1,1
I1,21/04/22,Napoli,Lazio,5,2,H,2,0,H,11,18,9,5,7,16,2,3,4,4,0,0
I1,21/04/24,Genoa,Spezia,2,0,H,0,0,D,11,10,6,2,19,14,0,3,2,2,0,0
I1,21/04/24,Parma,Crotone,3,4,A,1,3,A,19,13,4,5,15,11,7,5,3,2,0,0
I1,21/04/24,Sassuolo,Sampdoria,1,0,H,0,0,D,17,11,8,3,15,10,8,3,0,0,0,0
I1,21/04/25,Benevento,Udinese,2,4,A,1,2,A,27,11,8,7,19,17,11,2,2,2,0,0
I1,21/04/25,Fiorentina,Juventus,1,1,D,1,0,H,13,11,6,3,13,15,7,2,3,1,0,0
I1,21/04/25,Inter,Hellas Verona,1,0,H,0,0,D,13,12,4,2,7,13,3,8,0,3,0,0
I1,21/04/25,Cagliari,Roma,3,2,H,1,1,D,12,15,6,7,14,16,4,10,3,1,0,0
I1,21/04/25,Atalanta,Bologna,5,0,H,2,0,H,25,9,9,4,11,8,8,3,0,1,0,1
I1,21/04/26,Torino,Napoli,0,2,A,0,2,A,15,28,6,8,15,14,8,11,2,1,1,0
I1,21/04/26,Lazio,Milan,3,0,H,1,0,H,15,17,6,6,8,12,1,9,2,0,0,0
I1,21/05/01,Hellas Verona,Spezia,1,1,D,0,0,D,8,14,6,3,25,15,5,5,6,2,0,0
I1,21/05/01,Crotone,Inter,0,2,A,0,0,D,7,24,2,6,10,9,4,11,1,2,0,0
I1,21/05/01,Milan,Benevento,2,0,H,1,0,H,21,15,12,2,16,8,6,7,2,0,0,0
I1,21/05/02,Lazio,Genoa,4,3,H,2,0,H,20,10,11,6,12,11,7,4,3,4,0,0
I1,21/05/02,Sassuolo,Atalanta,1,1,D,0,1,A,13,11,6,7,15,11,4,4,5,1,1,1
I1,21/05/02,Napoli,Cagliari,1,1,D,1,0,H,19,15,6,6,8,15,3,1,1,3,0,0
I1,21/05/02,Bologna,Fiorentina,3,3,D,1,1,D,11,10,6,4,15,12,3,5,2,2,0,0
I1,21/05/02,Udinese,Juventus,1,2,A,1,0,H,9,18,3,6,13,18,2,6,3,0,0,0
I1,21/05/02,Sampdoria,Roma,2,0,H,1,0,H,14,11,8,2,14,12,8,8,0,3,0,0
I1,21/05/03,Torino,Parma,1,0,H,0,0,D,15,9,4,0,10,17,5,2,0,3,0,0
I1,21/05/08,Udinese,Bologna,1,1,D,1,0,H,10,17,4,5,11,18,5,10,1,1,0,0
I1,21/05/08,Spezia,Napoli,1,4,A,0,3,A,8,13,3,7,13,16,1,2,3,2,0,0
I1,21/05/08,Inter,Sampdoria,5,1,H,3,1,H,15,14,8,4,10,13,2,8,0,2,0,0
I1,21/05/08,Fiorentina,Lazio,2,0,H,1,0,H,11,15,6,5,12,14,5,7,4,7,0,1
I1,21/05/09,Genoa,Sassuolo,1,2,A,0,1,A,15,15,5,6,20,16,8,2,2,0,0,0
I1,21/05/09,Parma,Atalanta,2,5,A,0,1,A,8,18,3,12,11,15,1,3,1,1,0,0
I1,21/05/09,Benevento,Cagliari,1,3,A,1,1,D,9,13,8,6,18,23,4,5,2,2,0,0
I1,21/05/09,Hellas Verona,Torino,1,1,D,0,0,D,24,10,8,6,17,22,9,3,3,3,0,0
I1,21/05/09,Roma,Crotone,5,0,H,0,0,D,23,7,11,3,10,11,8,4,2,0,0,0
I1,21/05/09,Juventus,Milan,0,3,A,0,1,A,17,12,2,6,16,12,8,2,2,2,0,0
I1,21/05/11,Napoli,Udinese,5,1,H,2,1,H,26,6,13,3,8,14,8,3,0,1,0,0
I1,21/05/12,Cagliari,Fiorentina,0,0,D,0,0,D,10,2,2,0,19,9,3,1,1,2,0,0
I1,21/05/12,Atalanta,Benevento,2,0,H,1,0,H,15,6,4,2,19,12,7,5,2,4,0,1
I1,21/05/12,Bologna,Genoa,0,2,A,0,1,A,27,16,11,8,8,11,12,4,1,2,0,0
I1,21/05/12,Sassuolo,Juventus,1,3,A,0,2,A,20,16,3,8,11,12,3,5,1,2,0,0
I1,21/05/12,Torino,Milan,0,7,A,0,2,A,14,14,2,9,13,15,2,3,2,1,0,0
I1,21/05/12,Lazio,Parma,1,0,H,0,0,D,16,13,5,5,11,12,7,2,1,3,0,0
I1,21/05/12,Inter,Roma,3,1,H,2,1,H,15,21,6,6,3,12,5,8,0,4,0,0
I1,21/05/12,Sampdoria,Spezia,2,2,D,1,1,D,16,16,6,6,9,17,5,4,2,2,0,0
I1,21/05/13,Crotone,Hellas Verona,2,1,H,1,0,H,9,12,4,4,20,11,0,9,3,1,0,0
I1,21/05/15,Genoa,Atalanta,3,4,A,0,3,A,11,13,7,7,11,8,2,4,1,2,0,0
I1,21/05/15,Spezia,Torino,4,1,H,2,0,H,14,7,8,4,23,15,3,6,3,5,0,0
I1,21/05/15,Juventus,Inter,3,2,H,2,1,H,13,8,6,5,9,17,4,3,4,4,1,1
I1,21/05/15,Roma,Lazio,2,0,H,1,0,H,14,12,3,8,8,8,4,4,2,1,0,1
I1,21/05/16,Fiorentina,Napoli,0,2,A,0,0,D,9,23,4,9,14,10,3,6,5,2,1,0
I1,21/05/16,Benevento,Crotone,1,1,D,1,0,H,20,7,10,4,12,19,8,4,2,2,0,1
I1,21/05/16,Udinese,Sampdoria,0,1,A,0,0,D,9,17,3,9,11,13,6,3,3,1,0,0
I1,21/05/16,Parma,Sassuolo,1,3,A,1,1,D,16,16,8,10,10,13,2,12,1,0,0,0
I1,21/05/16,Milan,Cagliari,0,0,D,0,0,D,22,8,4,3,8,8,9,7,2,2,0,0
I1,21/05/17,Hellas Verona,Bologna,2,2,D,1,1,D,14,13,4,6,19,16,4,4,3,3,0,0
I1,21/05/18,Lazio,Torino,0,0,D,0,0,D,3,0,2,0,10,12,4,0,4,0,0,0
I1,21/05/22,Crotone,Fiorentina,0,0,D,0,0,D,16,10,5,2,10,10,6,5,2,2,0,0
I1,21/05/22,Cagliari,Genoa,0,1,A,0,1,A,18,13,6,7,9,13,8,4,1,3,0,1
I1,21/05/22,Sampdoria,Parma,3,0,H,2,0,H,11,13,5,2,10,13,2,4,1,1,0,0
I1,21/05/23,Inter,Udinese,5,1,H,2,0,H,13,11,8,3,12,15,3,2,1,0,0,0
I1,21/05/23,Torino,Benevento,1,1,D,1,0,H,13,10,6,4,17,10,7,3,0,2,0,0
I1,21/05/23,Bologna,Juventus,1,4,A,0,3,A,20,22,7,10,7,16,3,0,1,2,0,0
I1,21/05/23,Sassuolo,Lazio,2,0,H,1,0,H,12,10,6,3,13,14,3,3,1,1,1,0
I1,21/05/23,Atalanta,Milan,0,2,A,0,1,A,14,7,2,3,15,11,3,0,3,2,1,0
I1,21/05/23,Spezia,Roma,2,2,D,2,0,H,18,16,9,10,13,14,5,2,0,1,0,0
I1,21/05/23,Napoli,Hellas Verona,1,1,D,0,0,D,14,7,3,4,14,25,5,3,3,4,0,0
