Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
I1,21/09/19,Venezia,Spezia,1,2,A,0,1,A,15,12,4,4,12,10,3,10,4,1,0,0
I1,21/09/19,Hellas Verona,Roma,3,2,H,0,1,A,12,17,8,4,15,12,3,8,4,2,0,0
I1,21/09/19,Lazio,Cagliari,2,2,D,1,0,H,26,12,11,4,6,15,10,1,1,2,0,1
I1,21/09/19,Juventus,Milan,1,1,D,1,0,H,11,14,7,4,14,15,4,4,1,1,0,0
I1,21/09/20,Udinese,Napoli,0,4,A,0,2,A,10,17,2,9,11,9,2,5,2,1,0,0
I1,21/09/21,Bologna,Genoa,2,2,D,0,0,D,17,11,6,6,10,16,7,2,3,4,0,0
I1,21/09/21,Atalanta,Sassuolo,2,1,H,2,1,H,14,8,6,2,15,16,5,5,2,2,0,0
I1,21/09/21,Fiorentina,Inter,1,3,A,1,0,H,13,19,7,8,12,13,4,8,1,3,1,0
I1,21/09/22,Salernitana,Hellas Verona,2,2,D,1,2,A,15,11,6,5,13,17,4,5,2,3,0,0
I1,21/09/22,Spezia,Juventus,2,3,A,1,1,D,11,25,5,10,15,10,5,15,2,1,0,0
I1,21/09/22,Cagliari,Empoli,0,2,A,0,1,A,16,17,2,4,16,15,7,4,2,1,0,0
I1,21/09/22,Milan,Venezia,2,0,H,0,0,D,15,9,5,3,12,13,4,4,0,2,0,0
I1,21/09/23,Sampdoria,Napoli,0,4,A,0,2,A,16,19,6,11,9,7,5,5,2,1,0,0
I1,21/09/23,Torino,Lazio,1,1,D,0,0,D,17,7,2,4,18,9,6,5,3,3,0,0
I1,21/09/23,Roma,Udinese,1,0,H,1,0,H,14,9,4,3,23,8,6,6,3,1,1,0
I1,21/09/25,Spezia,Milan,1,2,A,0,0,D,9,20,4,7,13,12,2,4,2,2,0,0
I1,21/09/25,Inter,Atalanta,2,2,D,1,2,A,21,22,6,6,13,10,4,11,3,5,0,0
I1,21/09/25,Genoa,Hellas Verona,3,3,D,0,1,A,11,14,6,8,11,12,3,2,3,1,0,0
I1,21/09/26,Juventus,Sampdoria,3,2,H,2,1,H,16,9,7,4,22,14,4,2,4,3,0,0
I1,21/09/26,Empoli,Bologna,4,2,H,2,1,H,18,21,9,7,16,22,2,10,2,2,0,0
I1,21/09/26,Sassuolo,Salernitana,1,0,H,0,0,D,17,14,7,5,15,17,4,8,3,3,0,0
I1,21/09/26,Udinese,Fiorentina,0,1,A,0,1,A,13,10,6,3,12,11,4,1,2,3,0,0
I1,21/09/26,Lazio,Roma,3,2,H,2,1,H,11,21,5,10,11,13,1,9,2,4,0,0
I1,21/09/26,Napoli,Cagliari,2,0,H,1,0,H,18,6,8,2,12,9,6,4,2,1,0,0
I1,21/09/27,Venezia,Torino,1,1,D,0,0,D,10,9,5,4,9,17,4,1,1,3,0,1
I1,21/10/01,Cagliari,Venezia,1,1,D,1,0,H,10,11,5,5,15,17,2,4,2,5,0,0
I1,21/10/02,Salernitana,Genoa,1,0,H,0,0,D,11,20,4,6,14,18,9,8,2,2,0,0
I1,21/10/02,Torino,Juventus,0,1,A,0,0,D,12,11,3,4,20,14,4,6,3,1,0,0
I1,21/10/02,Sassuolo,Inter,1,2,A,1,0,H,13,20,7,5,10,19,6,8,4,2,0,0
I1,21/10/03,Bologna,Lazio,3,0,H,2,0,H,11,8,4,5,5,16,3,3,2,5,0,1
I1,21/10/03,Hellas Verona,Spezia,4,0,H,3,0,H,7,13,5,5,18,10,1,5,1,1,0,1
I1,21/10/03,Sampdoria,Udinese,3,3,D,1,2,A,14,19,5,8,9,13,6,8,4,5,0,0
I1,21/10/03,Fiorentina,Napoli,1,2,A,1,1,D,11,10,3,4,15,13,8,2,3,3,0,0
I1,21/10/03,Roma,Empoli,2,0,H,1,0,H,17,13,7,4,7,14,5,5,2,3,0,0
I1,21/10/03,Atalanta,Milan,2,3,A,0,2,A,17,13,6,8,15,13,9,5,1,4,0,0
I1,21/10/16,Spezia,Salernitana,2,1,H,0,1,A,19,16,6,5,13,17,10,2,2,3,0,0
I1,21/10/16,Lazio,Inter,3,1,H,0,1,A,19,13,8,5,12,11,7,3,3,6,1,0
I1,21/10/16,Milan,Hellas Verona,3,2,H,0,2,A,19,11,6,5,10,19,5,4,1,4,0,0
I1,21/10/17,Cagliari,Sampdoria,3,1,H,1,0,H,12,14,6,2,14,18,5,9,4,2,0,0
I1,21/10/17,Empoli,Atalanta,1,4,A,1,2,A,14,22,6,8,10,17,5,4,3,2,0,0
I1,21/10/17,Genoa,Sassuolo,2,2,D,1,2,A,23,19,7,5,13,19,6,1,2,4,0,0
I1,21/10/17,Udinese,Bologna,1,1,D,0,0,D,11,26,3,11,16,12,2,8,2,7,1,0
I1,21/10/17,Napoli,Torino,1,0,H,0,0,D,13,12,6,4,6,18,3,4,2,4,0,0
I1,21/10/17,Juventus,Roma,1,0,H,1,0,H,7,17,2,6,18,13,0,6,3,5,0,0
I1,21/10/18,Venezia,Fiorentina,1,0,H,1,0,H,5,11,3,3,17,11,2,5,2,4,0,1
I1,21/10/22,Torino,Genoa,3,2,H,2,0,H,18,15,5,5,21,18,2,4,2,3,0,0
I1,21/10/22,Sampdoria,Spezia,2,1,H,2,0,H,8,18,4,8,10,9,0,8,3,1,0,0
I1,21/10/23,Salernitana,Empoli,2,4,A,0,4,A,13,14,8,9,10,16,7,2,1,3,0,0
I1,21/10/23,Sassuolo,Venezia,3,1,H,1,1,D,17,10,9,4,12,15,5,4,1,2,0,0
I1,21/10/23,Bologna,Milan,2,4,A,0,2,A,11,16,6,8,7,15,4,1,1,3,2,0
I1,21/10/24,Atalanta,Udinese,1,1,D,0,0,D,10,10,4,4,15,15,6,3,2,2,0,0
I1,21/10/24,Fiorentina,Cagliari,3,0,H,2,0,H,23,6,7,2,10,14,4,1,0,2,0,0
I1,21/10/24,Hellas Verona,Lazio,4,1,H,2,0,H,18,10,9,4,13,15,3,4,2,2,0,0
I1,21/10/24,Roma,Napoli,0,0,D,0,0,D,14,13,2,5,14,12,7,4,4,1,0,0
I1,21/10/24,Inter,Juventus,1,1,D,1,0,H,10,17,3,5,13,15,5,2,2,2,0,0
I1,21/10/26,Spezia,Genoa,1,1,D,0,0,D,13,10,3,3,11,16,3,3,2,4,0,0
I1,21/10/26,Venezia,Salernitana,1,2,A,1,0,H,9,22,5,8,17,13,4,5,3,3,1,0
I1,21/10/26,Milan,Torino,1,0,H,1,0,H,9,14,2,3,14,20,2,5,3,3,0,0
I1,21/10/27,Juventus,Sassuolo,1,2,A,0,1,A,17,10,4,5,27,15,4,4,1,5,0,0
I1,21/10/27,Sampdoria,Atalanta,1,3,A,1,2,A,9,17,4,8,17,18,3,3,4,3,0,0
I1,21/10/27,Udinese,Hellas Verona,1,1,D,1,0,H,18,6,7,3,12,11,7,4,1,2,0,0
I1,21/10/27,Cagliari,Roma,1,2,A,0,0,D,8,23,6,5,16,17,2,10,3,4,0,0
I1,21/10/27,Empoli,Inter,0,2,A,0,1,A,11,25,2,14,20,15,5,6,1,3,1,0
I1,21/10/27,Lazio,Fiorentina,1,0,H,0,0,D,6,10,4,2,16,12,3,6,3,3,0,0
I1,21/10/28,Napoli,Bologna,3,0,H,2,0,H,20,9,8,2,19,5,4,2,1,1,0,0
I1,21/10/30,Atalanta,Lazio,2,2,D,1,1,D,16,8,4,5,15,13,6,2,1,3,0,0
I1,21/10/30,Hellas Verona,Juventus,2,1,H,2,0,H,13,16,5,4,20,11,4,1,4,3,0,0
I1,21/10/30,Torino,Sampdoria,3,0,H,1,0,H,17,7,7,3,19,7,4,5,2,4,0,1
I1,21/10/31,Inter,Udinese,2,0,H,0,0,D,18,12,7,7,8,11,6,4,0,2,0,0
I1,21/10/31,Fiorentina,Spezia,3,0,H,1,0,H,31,4,15,0,9,21,7,4,4,3,0,0
I1,21/10/31,Genoa,Venezia,0,0,D,0,0,D,20,7,5,3,15,13,12,4,1,3,0,0
I1,21/10/31,Sassuolo,Empoli,1,2,A,1,0,H,17,20,7,7,15,12,4,6,4,2,0,0
I1,21/10/31,Salernitana,Napoli,0,1,A,0,0,D,10,17,4,5,13,13,4,4,0,2,1,1
I1,21/10/31,Roma,Milan,1,2,A,0,1,A,26,11,7,6,18,13,5,2,4,6,0,1
I1,21/11/01,Bologna,Cagliari,2,0,H,0,0,D,10,11,4,4,10,10,5,2,3,2,0,1
I1,21/11/05,Empoli,Genoa,2,2,D,0,1,A,6,12,3,8,7,21,4,5,0,4,0,0
I1,21/11/06,Spezia,Torino,1,0,H,0,0,D,8,11,4,2,15,18,2,3,3,3,0,0
I1,21/11/06,Juventus,Fiorentina,1,0,H,0,0,D,15,6,5,2,15,15,5,5,2,3,0,1
I1,21/11/06,Cagliari,Atalanta,1,2,A,1,2,A,8,20,2,9,10,9,2,7,1,1,0,0
I1,21/11/07,Venezia,Roma,3,2,H,1,2,A,14,28,8,9,12,17,4,11,2,2,0,0
I1,21/11/07,Sampdoria,Bologna,1,2,A,0,0,D,14,16,7,8,16,11,6,5,4,1,0,0
I1,21/11/07,Udinese,Sassuolo,3,2,H,2,2,D,14,12,5,6,14,16,1,5,2,3,1,0
I1,21/11/07,Lazio,Salernitana,3,0,H,2,0,H,18,7,6,0,7,14,5,1,1,2,0,0
I1,21/11/07,Napoli,Hellas Verona,1,1,D,1,1,D,18,12,2,4,14,20,3,2,2,5,0,2
I1,21/11/07,Milan,Inter,1,1,D,1,1,D,17,14,6,3,15,12,4,8,1,0,0,0
I1,21/11/20,Atalanta,Spezia,5,2,H,3,1,H,15,9,10,6,10,11,0,6,2,3,0,0
I1,21/11/20,Lazio,Juventus,0,2,A,0,1,A,3,9,2,6,12,15,3,2,3,1,0,0
I1,21/11/20,Fiorentina,Milan,4,3,H,2,0,H,9,14,6,8,6,10,5,6,1,1,0,0
I1,21/11/21,Sassuolo,Cagliari,2,2,D,1,1,D,22,12,5,5,13,10,6,5,1,2,0,0
I1,21/11/21,Bologna,Venezia,0,1,A,0,0,D,22,9,7,6,6,9,17,0,0,3,0,0
I1,21/11/21,Salernitana,Sampdoria,0,2,A,0,2,A,20,16,4,6,10,19,13,3,0,3,0,0
I1,21/11/21,Inter,Napoli,3,2,H,2,1,H,17,10,8,4,15,16,4,1,4,3,0,0
I1,21/11/21,Genoa,Roma,0,2,A,0,0,D,4,21,3,6,13,13,2,7,3,2,0,0
I1,21/11/22,Hellas Verona,Empoli,2,1,H,0,0,D,24,11,5,5,7,13,1,3,1,3,0,0
I1,21/11/22,Torino,Udinese,2,1,H,1,0,H,13,19,4,9,19,17,4,7,1,3,0,0
I1,21/11/26,Cagliari,Salernitana,1,1,D,0,0,D,21,10,4,3,13,10,7,6,3,1,0,0
I1,21/11/27,Empoli,Fiorentina,2,1,H,0,0,D,19,18,7,8,15,10,8,5,1,1,0,0
I1,21/11/27,Sampdoria,Hellas Verona,3,1,H,0,1,A,16,14,7,4,13,16,4,5,4,1,0,0
I1,21/11/27,Juventus,Atalanta,0,1,A,0,1,A,15,8,2,2,13,20,6,4,4,5,0,0
I1,21/11/27,Venezia,Inter,0,2,A,0,1,A,7,27,2,12,9,4,3,9,2,0,0,0
I1,21/11/28,Udinese,Genoa,0,0,D,0,0,D,17,10,5,3,18,11,8,1,3,4,0,0
I1,21/11/28,Milan,Sassuolo,1,3,A,1,2,A,16,17,3,7,15,7,7,6,4,2,1,0
I1,21/11/28,Spezia,Bologna,0,1,A,0,0,D,14,18,5,6,15,12,3,6,3,1,0,0
I1,21/11/28,Roma,Torino,1,0,H,1,0,H,11,19,3,5,7,11,2,9,2,1,0,0
I1,21/11/28,Napoli,Lazio,4,0,H,3,0,H,17,7,7,3,10,13,1,3,2,4,0,0
I1,21/11/30,Atalanta,Venezia,4,0,H,2,0,H,20,9,9,5,11,9,4,2,0,1,0,0
I1,21/11/30,Fiorentina,Sampdoria,3,1,H,3,1,H,17,14,8,6,6,16,3,6,0,3,0,0
I1,21/11/30,Hellas Verona,Cagliari,0,0,D,0,0,D,16,13,7,5,15,12,11,1,3,2,0,0
I1,21/11/30,Salernitana,Juventus,0,2,A,0,1,A,6,20,0,8,14,9,4,4,1,1,0,0
I1,21/12/01,Bologna,Roma,1,0,H,1,0,H,7,17,4,8,9,18,3,3,3,4,0,0
I1,21/12/01,Inter,Spezia,2,0,H,1,0,H,33,8,13,5,18,10,11,1,1,2,0,0
I1,21/12/01,Genoa,Milan,0,3,A,0,2,A,11,18,3,6,11,16,2,6,2,1,0,0
I1,21/12/01,Sassuolo,Napoli,2,2,D,0,0,D,12,11,9,5,10,19,5,4,4,2,0,0
I1,21/12/02,Torino,Empoli,2,2,D,2,1,H,9,18,4,7,9,15,1,11,1,3,1,0
I1,21/12/02,Lazio,Udinese,4,4,D,1,3,A,15,13,7,6,11,11,5,4,2,4,1,2
I1,21/12/04,Milan,Salernitana,2,0,H,2,0,H,24,8,9,3,10,11,9,5,1,2,0,0
I1,21/12/04,Roma,Inter,0,3,A,0,3,A,10,12,3,5,9,6,4,4,3,1,0,0
I1,21/12/04,Napoli,Atalanta,2,3,A,1,1,D,14,20,6,8,16,18,6,7,2,3,0,0
I1,21/12/05,Bologna,Fiorentina,2,3,A,1,1,D,12,7,4,5,12,15,0,2,3,3,0,0
I1,21/12/05,Spezia,Sassuolo,2,2,D,1,0,H,12,24,6,9,11,9,2,5,4,3,0,0
I1,21/12/05,Venezia,Hellas Verona,3,4,A,3,0,H,9,19,6,8,13,14,1,6,2,2,1,0
I1,21/12/05,Sampdoria,Lazio,1,3,A,0,3,A,2,4,2,4,13,9,7,0,4,2,0,1
I1,21/12/05,Juventus,Genoa,2,0,H,1,0,H,28,0,10,0,15,7,5,1,3,1,0,0
I1,21/12/06,Empoli,Udinese,3,1,H,0,1,A,22,19,4,9,12,18,8,6,4,3,0,0
I1,21/12/06,Cagliari,Torino,1,1,D,0,1,A,15,8,3,3,12,24,5,2,2,4,0,0
I1,21/12/10,Genoa,Sampdoria,1,3,A,0,1,A,13,14,3,7,15,17,8,3,2,2,0,0
I1,21/12/11,Fiorentina,Salernitana,4,0,H,1,0,H,18,11,9,7,9,11,1,3,1,1,0,0
I1,21/12/11,Venezia,Juventus,1,1,D,0,1,A,14,18,5,5,20,10,3,11,4,2,0,0
I1,21/12/11,Udinese,Milan,1,1,D,1,0,H,11,15,6,3,17,10,3,5,3,1,1,0
I1,21/12/12,Torino,Bologna,2,1,H,1,0,H,17,9,9,6,16,18,5,0,2,4,0,0
I1,21/12/12,Hellas Verona,Atalanta,1,2,A,1,1,D,20,16,6,7,13,10,6,6,2,1,0,0
I1,21/12/12,Napoli,Empoli,0,1,A,0,0,D,32,13,8,5,8,11,10,3,0,1,0,0
I1,21/12/12,Sassuolo,Lazio,2,1,H,0,1,A,19,9,7,4,9,11,6,0,1,2,1,0
I1,21/12/12,Inter,Cagliari,4,0,H,1,0,H,27,6,15,3,9,13,9,0,1,2,0,0
I1,21/12/13,Roma,Spezia,2,0,H,1,0,H,13,13,8,5,13,7,9,4,3,1,1,0
I1,21/12/17,Lazio,Genoa,3,1,H,1,0,H,12,5,6,3,9,8,5,2,0,3,0,0
I1,21/12/17,Salernitana,Inter,0,5,A,0,2,A,11,24,3,9,10,10,3,10,1,2,0,0
I1,21/12/18,Atalanta,Roma,1,4,A,1,2,A,20,9,9,6,11,16,10,0,1,3,0,0
I1,21/12/18,Bologna,Juventus,0,2,A,0,1,A,11,11,4,8,7,19,8,4,1,1,0,0
I1,21/12/18,Cagliari,Udinese,0,4,A,0,2,A,7,10,4,6,12,14,4,2,3,2,1,0
I1,21/12/19,Fiorentina,Sassuolo,2,2,D,0,2,A,21,9,6,5,7,14,9,3,2,5,1,0
I1,21/12/19,Spezia,Empoli,1,1,D,0,0,D,10,25,3,7,20,9,3,5,3,2,0,0
I1,21/12/19,Sampdoria,Venezia,1,1,D,1,0,H,18,13,7,2,8,17,4,3,2,1,0,0
I1,21/12/19,Torino,Hellas Verona,1,0,H,1,0,H,8,10,2,2,15,7,5,3,1,2,0,1
I1,21/12/19,Milan,Napoli,0,1,A,0,1,A,13,12,4,3,14,18,5,5,0,2,0,0
I1,21/12/21,Genoa,Atalanta,0,0,D,0,0,D,3,20,0,4,13,15,3,8,2,1,0,0
I1,21/12/21,Juventus,Cagliari,2,0,H,1,0,H,14,6,5,2,16,12,7,1,0,3,0,0
I1,21/12/22,Sassuolo,Bologna,0,3,A,0,2,A,14,13,3,8,14,12,5,5,1,3,0,0
I1,21/12/22,Venezia,Lazio,1,3,A,1,1,D,10,7,3,5,11,10,4,4,3,3,1,0
I1,21/12/22,Hellas Verona,Fiorentina,1,1,D,1,0,H,9,13,2,2,15,5,3,8,2,1,0,0
I1,21/12/22,Inter,Torino,1,0,H,1,0,H,16,11,4,3,11,17,7,4,1,0,0,0
I1,21/12/22,Roma,Sampdoria,1,1,D,0,0,D,16,10,6,3,6,8,10,2,0,3,0,0
I1,21/12/22,Empoli,Milan,2,4,A,1,2,A,17,18,6,8,18,10,7,3,1,2,0,0
I1,21/12/22,Napoli,Spezia,0,1,A,0,1,A,30,10,9,2,14,12,10,5,2,3,0,0
I1,22/01/06,Sampdoria,Cagliari,1,2,A,1,0,H,6,14,3,7,12,17,0,5,1,3,1,0
I1,22/01/06,Lazio,Empoli,3,3,D,1,2,A,24,10,10,4,13,11,9,2,4,4,0,0
I1,22/01/06,Spezia,Hellas Verona,1,2,A,0,0,D,10,22,4,4,14,11,6,7,3,2,1,0
I1,22/01/06,Sassuolo,Genoa,1,1,D,0,1,A,30,5,9,2,8,11,7,4,3,0,0,0
I1,22/01/06,Milan,Roma,3,1,H,2,1,H,19,11,6,6,6,20,3,9,2,4,0,2
I1,22/01/06,Juventus,Napoli,1,1,D,0,1,A,23,17,6,5,8,11,4,3,2,1,0,0
I1,22/01/09,Venezia,Milan,0,3,A,0,1,A,13,20,4,10,1,0,1,7,1,3,1,0
I1,22/01/09,Empoli,Sassuolo,1,5,A,1,2,A,15,25,5,13,10,15,5,5,1,3,1,0
I1,22/01/09,Napoli,Sampdoria,1,0,H,1,0,H,25,10,7,2,12,11,13,0,0,2,0,0
I1,22/01/09,Udinese,Atalanta,2,6,A,0,3,A,9,21,6,9,9,12,2,5,2,2,0,0
I1,22/01/09,Genoa,Spezia,0,1,A,0,1,A,15,18,3,10,17,15,7,4,3,3,0,0
I1,22/01/09,Roma,Juventus,3,4,A,1,1,D,21,16,8,6,11,12,8,1,3,3,0,1
I1,22/01/09,Hellas Verona,Salernitana,1,2,A,0,1,A,24,10,8,6,13,12,17,4,1,3,1,0
I1,22/01/09,Inter,Lazio,2,1,H,1,1,D,19,7,6,4,11,14,4,3,1,4,0,0
I1,22/01/10,Torino,Fiorentina,4,0,H,3,0,H,10,11,7,5,16,12,1,5,2,2,0,0
I1,22/01/11,Cagliari,Bologna,2,1,H,0,0,D,17,10,6,4,12,15,5,5,3,2,0,0
I1,22/01/15,Sampdoria,Torino,1,2,A,1,1,D,13,22,4,12,12,14,3,10,0,2,0,0
I1,22/01/15,Salernitana,Lazio,0,3,A,0,2,A,7,16,2,10,11,16,3,7,2,3,0,0
I1,22/01/15,Juventus,Udinese,2,0,H,1,0,H,13,16,4,5,13,10,7,6,1,2,0,0
I1,22/01/16,Sassuolo,Hellas Verona,2,4,A,0,2,A,14,26,5,8,6,18,9,7,2,4,0,0
I1,22/01/16,Venezia,Empoli,1,1,D,0,1,A,15,21,4,8,13,16,6,5,3,5,0,0
I1,22/01/16,Roma,Cagliari,1,0,H,1,0,H,18,8,9,2,13,18,1,1,3,4,0,0
I1,22/01/16,Atalanta,Inter,0,0,D,0,0,D,14,12,7,4,12,10,6,4,2,2,0,0
I1,22/01/17,Bologna,Napoli,0,2,A,0,1,A,12,18,5,6,9,11,1,4,3,1,0,0
I1,22/01/17,Milan,Spezia,1,2,A,1,0,H,27,11,9,7,11,17,10,1,2,5,0,0
I1,22/01/17,Fiorentina,Genoa,6,0,H,3,0,H,21,4,11,0,10,11,4,0,1,3,0,0
I1,22/01/21,Hellas Verona,Bologna,2,1,H,1,1,D,15,9,7,3,21,9,7,2,2,4,0,0
I1,22/01/22,Genoa,Udinese,0,0,D,0,0,D,15,3,6,0,27,17,10,4,3,4,1,0
I1,22/01/22,Inter,Venezia,2,1,H,1,1,D,23,4,12,4,13,9,6,0,3,4,0,0
I1,22/01/22,Lazio,Atalanta,0,0,D,0,0,D,11,7,2,3,10,17,4,1,0,3,0,0
I1,22/01/23,Cagliari,Fiorentina,1,1,D,0,0,D,12,16,3,7,21,16,6,4,3,3,0,1
I1,22/01/23,Napoli,Salernitana,4,1,H,2,1,H,26,2,16,2,9,14,10,0,0,3,0,1
I1,22/01/23,Spezia,Sampdoria,1,0,H,0,0,D,8,9,3,3,24,12,2,4,2,3,0,1
I1,22/01/23,Torino,Sassuolo,1,1,D,1,0,H,24,9,7,2,21,15,4,3,3,3,0,0
I1,22/01/23,Empoli,Roma,2,4,A,0,4,A,16,14,7,8,14,14,2,3,2,2,0,0
I1,22/01/23,Milan,Juventus,0,0,D,0,0,D,16,9,4,0,16,19,4,1,2,2,0,0
I1,22/02/05,Roma,Genoa,0,0,D,0,0,D,24,11,5,4,8,23,6,4,2,2,1,1
I1,22/02/05,Inter,Milan,1,2,A,1,0,H,13,10,7,4,20,14,6,4,2,4,0,1
I1,22/02/05,Fiorentina,Lazio,0,3,A,0,0,D,10,14,4,9,13,15,4,3,2,5,1,0
I1,22/02/06,Atalanta,Cagliari,1,2,A,0,0,D,12,9,3,5,13,14,3,1,1,5,1,0
I1,22/02/06,Bologna,Empoli,0,0,D,0,0,D,13,15,3,0,10,15,3,5,2,4,0,0
I1,22/02/06,Sampdoria,Sassuolo,4,0,H,2,0,H,11,27,7,10,15,16,3,9,2,2,0,0
I1,22/02/06,Venezia,Napoli,0,2,A,0,0,D,8,17,4,6,12,11,2,6,2,2,1,0
I1,22/02/06,Udinese,Torino,2,0,H,0,0,D,14,6,5,2,12,21,8,3,3,4,0,1
I1,22/02/06,Juventus,Hellas Verona,2,0,H,1,0,H,12,14,9,2,11,11,6,5,1,1,0,0
I1,22/02/07,Salernitana,Spezia,2,2,D,2,2,D,10,14,6,4,12,19,5,6,3,3,0,0
I1,22/02/12,Lazio,Bologna,3,0,H,1,0,H,12,12,8,3,13,16,5,3,2,2,0,0
I1,22/02/12,Napoli,Inter,1,1,D,1,0,H,15,7,5,3,7,14,4,2,1,1,0,0
I1,22/02/12,Torino,Venezia,1,2,A,1,1,D,16,8,4,4,14,12,8,4,2,3,0,1
I1,22/02/13,Milan,Sampdoria,1,0,H,1,0,H,17,7,8,2,13,11,4,0,3,1,0,0
I1,22/02/13,Empoli,Cagliari,1,1,D,1,0,H,14,16,5,5,15,14,6,4,1,2,0,0
I1,22/02/13,Genoa,Salernitana,1,1,D,1,1,D,18,13,7,5,18,10,5,4,3,2,0,0
I1,22/02/13,Hellas Verona,Udinese,4,0,H,2,0,H,8,24,5,6,17,7,2,7,3,1,0,0
I1,22/02/13,Sassuolo,Roma,2,2,D,0,1,A,13,14,5,9,13,13,4,3,3,2,1,0
I1,22/02/13,Atalanta,Juventus,1,1,D,0,0,D,22,16,4,8,13,9,8,8,2,3,0,0
I1,22/02/14,Spezia,Fiorentina,1,2,A,0,1,A,10,23,2,5,17,10,4,8,2,1,0,0
I1,22/02/18,Juventus,Torino,1,1,D,1,0,H,13,11,4,4,16,19,7,9,1,2,0,0
I1,22/02/19,Sampdoria,Empoli,2,0,H,2,0,H,9,12,4,3,15,12,3,6,4,2,0,0
