Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,20/05/16,Augsburg,Wolfsburg,1,2,A,0,1,A,6,13,3,5,8,11,3,1,1,3,0,0
D1,20/05/16,Ein Frankfurt,M'gladbach,1,3,A,0,2,A,13,16,5,9,19,10,5,1,5,1,0,0
D1,20/05/17,FC Koln,Mainz,2,2,D,1,0,H,15,10,6,4,19,13,5,7,4,2,0,0
D1,20/05/17,Union Berlin,Bayern Munich,0,2,A,0,1,A,9,14,2,5,11,11,4,9,2,1,0,0
D1,20/05/18,Werder Bremen,Leverkusen,1,4,A,1,2,A,11,17,2,10,15,15,2,9,2,1,0,0
D1,20/05/22,Hertha,Union Berlin,4,0,H,0,0,D,17,8,9,0,12,12,4,6,2,1,0,0
D1,20/05/23,M'gladbach,Leverkusen,1,3,A,0,1,A,18,14,6,7,15,16,6,3,1,1,0,0
D1,20/05/23,Wolfsburg,Dortmund,0,2,A,0,1,A,9,7,3,3,9,10,2,2,4,2,1,0
D1,20/05/23,Freiburg,Werder Bremen,0,1,A,0,1,A,18,9,9,3,12,18,7,2,0,2,0,1
D1,20/05/23,Paderborn,Hoffenheim,1,1,D,1,1,D,14,19,3,7,14,13,2,8,3,0,0,0
D1,20/05/23,Bayern Munich,Ein Frankfurt,5,2,H,2,0,H,24,12,11,5,10,8,7,2,0,1,0,0
D1,20/05/24,Schalke 04,Augsburg,0,3,A,0,1,A,13,10,3,8,14,12,3,2,0,2,0,0
D1,20/05/24,Mainz,RB Leipzig,0,5,A,0,3,A,5,19,2,9,13,11,5,4,3,3,0,0
D1,20/05/24,FC Koln,Fortuna Dusseldorf,2,2,D,0,1,A,15,10,6,5,20,15,6,2,0,1,0,0
D1,20/05/26,Dortmund,Bayern Munich,0,1,A,0,1,A,13,13,5,7,9,15,4,3,2,2,0,0
D1,20/05/26,Leverkusen,Wolfsburg,1,4,A,0,1,A,7,13,2,9,10,16,12,6,3,3,0,0
D1,20/05/26,Ein Frankfurt,Freiburg,3,3,D,1,1,D,22,6,14,5,18,8,9,2,4,1,0,0
D1,20/05/26,Werder Bremen,M'gladbach,0,0,D,0,0,D,13,9,8,5,13,11,8,5,2,1,0,0
D1,20/05/27,RB Leipzig,Hertha,2,2,D,1,1,D,12,13,5,4,11,20,4,7,1,3,1,0
D1,20/05/27,Hoffenheim,FC Koln,3,1,H,1,0,H,8,23,6,7,12,8,0,10,5,1,1,1
D1,20/05/27,Fortuna Dusseldorf,Schalke 04,2,1,H,0,0,D,12,8,7,3,8,13,7,2,3,2,0,0
D1,20/05/27,Augsburg,Paderborn,0,0,D,0,0,D,16,13,4,2,6,16,6,6,1,1,0,0
D1,20/05/27,Union Berlin,Mainz,1,1,D,1,1,D,8,13,4,4,15,18,6,6,3,2,1,0
D1,20/05/29,Freiburg,Leverkusen,0,1,A,0,0,D,10,8,3,2,8,12,6,6,0,2,0,0
D1,20/05/30,Wolfsburg,Ein Frankfurt,1,2,A,0,1,A,23,7,5,4,17,16,4,3,4,5,0,1
D1,20/05/30,Hertha,Augsburg,2,0,H,1,0,H,12,11,6,5,19,6,7,8,3,3,0,0
D1,20/05/30,Mainz,Hoffenheim,0,1,A,0,1,A,18,12,2,6,16,14,10,7,4,3,0,0
D1,20/05/30,Schalke 04,Werder Bremen,0,1,A,0,1,A,12,7,2,3,18,16,4,8,5,3,0,0
D1,20/05/30,Bayern Munich,Fortuna Dusseldorf,5,0,H,3,0,H,22,7,9,2,10,10,7,2,0,2,0,0
D1,20/05/31,M'gladbach,Union Berlin,4,1,H,2,0,H,16,13,9,6,13,9,4,3,3,2,0,0
D1,20/05/31,Paderborn,Dortmund,1,6,A,0,0,D,10,16,2,11,4,6,2,8,2,3,0,0
D1,20/06/01,FC Koln,RB Leipzig,2,4,A,1,2,A,7,19,5,9,16,7,4,7,2,1,0,0
D1,20/06/03,Werder Bremen,Ein Frankfurt,0,3,A,0,0,D,12,12,4,5,14,21,5,6,2,1,0,0
D1,20/06/05,Freiburg,M'gladbach,1,0,H,0,0,D,15,18,6,4,14,13,3,10,4,2,0,1
D1,20/06/06,RB Leipzig,Paderborn,1,1,D,1,0,H,12,16,4,5,11,12,7,9,1,4,1,0
D1,20/06/06,Leverkusen,Bayern Munich,2,4,A,1,3,A,11,16,7,10,13,5,6,4,3,3,0,0
D1,20/06/06,Ein Frankfurt,Mainz,0,2,A,0,1,A,11,16,0,6,17,18,7,5,3,3,0,0
D1,20/06/06,Fortuna Dusseldorf,Hoffenheim,2,2,D,1,1,D,15,6,5,3,12,15,7,1,4,4,0,1
D1,20/06/06,Dortmund,Hertha,1,0,H,0,0,D,14,6,4,3,7,11,6,0,0,2,0,0
D1,20/06/07,Werder Bremen,Wolfsburg,0,1,A,0,0,D,13,17,3,3,18,13,5,4,3,3,0,0
D1,20/06/07,Union Berlin,Schalke 04,1,1,D,1,1,D,14,5,6,2,19,14,9,4,3,1,0,0
D1,20/06/07,Augsburg,FC Koln,1,1,D,0,0,D,16,10,5,3,13,21,9,2,1,3,0,0
D1,20/06/12,Hoffenheim,RB Leipzig,0,2,A,0,2,A,26,17,8,9,15,17,9,1,2,2,0,0
D1,20/06/13,Wolfsburg,Freiburg,2,2,D,2,1,H,22,12,8,7,16,9,6,5,0,1,0,0
D1,20/06/13,Fortuna Dusseldorf,Dortmund,0,1,A,0,0,D,8,8,5,5,8,15,6,1,1,3,0,0
D1,20/06/13,Hertha,Ein Frankfurt,1,4,A,1,0,H,7,18,4,8,13,7,1,5,2,2,1,0
D1,20/06/13,FC Koln,Union Berlin,1,2,A,0,1,A,11,8,7,5,19,16,4,6,3,0,0,0
D1,20/06/13,Paderborn,Werder Bremen,1,5,A,0,3,A,18,9,5,6,18,17,11,2,6,3,0,0
D1,20/06/13,Bayern Munich,M'gladbach,2,1,H,1,1,D,10,9,5,3,13,10,3,1,0,2,0,0
D1,20/06/14,Mainz,Augsburg,0,1,A,0,1,A,19,12,6,6,8,14,9,5,2,4,0,0
D1,20/06/14,Schalke 04,Leverkusen,1,1,D,0,0,D,7,14,4,4,14,7,1,9,4,1,0,0
D1,20/06/16,M'gladbach,Wolfsburg,3,0,H,2,0,H,13,13,5,3,15,16,5,3,1,4,0,0
D1,20/06/16,Werder Bremen,Bayern Munich,0,1,A,0,1,A,6,9,2,4,9,13,0,10,2,2,0,1
D1,20/06/16,Freiburg,Hertha,2,1,H,0,0,D,16,12,7,5,5,15,5,5,0,2,0,0
D1,20/06/16,Union Berlin,Paderborn,1,0,H,1,0,H,14,10,7,3,17,16,1,5,1,1,0,0
D1,20/06/17,Ein Frankfurt,Schalke 04,2,1,H,1,0,H,16,6,6,4,9,18,5,3,3,4,0,1
D1,20/06/17,Dortmund,Mainz,0,2,A,0,1,A,17,9,5,5,14,12,7,1,6,3,0,0
D1,20/06/17,RB Leipzig,Fortuna Dusseldorf,2,2,D,0,0,D,14,9,6,3,7,7,5,2,1,0,0,0
D1,20/06/17,Leverkusen,FC Koln,3,1,H,2,0,H,15,8,6,2,12,16,7,3,2,2,0,0
D1,20/06/17,Augsburg,Hoffenheim,1,3,A,0,0,D,11,16,4,5,10,14,6,4,2,1,0,0
D1,20/06/20,Bayern Munich,Freiburg,3,1,H,3,1,H,21,11,8,3,12,6,8,2,0,0,0,0
D1,20/06/20,RB Leipzig,Dortmund,0,2,A,0,1,A,18,12,6,8,13,8,4,1,3,3,0,0
D1,20/06/20,Hoffenheim,Union Berlin,4,0,H,3,0,H,15,5,9,2,10,16,6,4,1,3,0,0
D1,20/06/20,Fortuna Dusseldorf,Augsburg,1,1,D,1,1,D,8,11,2,4,14,12,5,3,1,0,0,0
D1,20/06/20,Hertha,Leverkusen,2,0,H,1,0,H,15,15,5,3,12,14,5,4,4,3,0,0
D1,20/06/20,Mainz,Werder Bremen,3,1,H,2,0,H,23,20,12,7,12,17,7,8,2,3,0,0
D1,20/06/20,Schalke 04,Wolfsburg,1,4,A,0,1,A,11,12,4,8,12,15,2,4,4,3,0,0
D1,20/06/20,FC Koln,Ein Frankfurt,1,1,D,1,0,H,5,10,3,4,8,13,5,9,1,2,0,0
D1,20/06/20,Paderborn,M'gladbach,1,3,A,0,1,A,11,21,2,9,10,13,3,5,3,2,1,0
D1,20/06/27,Dortmund,Hoffenheim,0,4,A,0,2,A,8,17,5,9,6,5,2,5,1,0,0,0
D1,20/06/27,Leverkusen,Mainz,1,0,H,1,0,H,14,7,3,3,11,9,11,4,1,1,0,0
D1,20/06/27,M'gladbach,Hertha,2,1,H,1,0,H,28,6,9,3,7,15,3,3,1,2,0,0
D1,20/06/27,Wolfsburg,Bayern Munich,0,4,A,0,2,A,13,19,5,12,11,10,3,6,2,0,1,0
D1,20/06/27,Ein Frankfurt,Paderborn,3,2,H,2,0,H,15,17,6,5,14,4,6,2,0,1,0,0
D1,20/06/27,Werder Bremen,FC Koln,6,1,H,3,0,H,18,7,9,3,22,16,7,5,1,2,0,0
D1,20/06/27,Freiburg,Schalke 04,4,0,H,2,0,H,15,30,8,6,13,5,1,5,1,0,0,0
D1,20/06/27,Augsburg,RB Leipzig,1,2,A,0,1,A,5,14,2,5,12,11,2,8,4,1,0,0
D1,20/06/27,Union Berlin,Fortuna Dusseldorf,3,0,H,1,0,H,10,25,7,3,14,7,6,10,0,1,0,0
