Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,22/10/01,Hertha,Hoffenheim,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/01,Schalke 04,Augsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/01,Werder Bremen,M'gladbach,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/08,Dortmund,Bayern Munich,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/08,Leverkusen,Schalke 04,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/08,Mainz,RB Leipzig,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/08,Hoffenheim,Werder Bremen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/08,M'gladbach,FC Koln,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/08,Bochum,Ein Frankfurt,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/08,Augsburg,Wolfsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/08,Stuttgart,Union Berlin,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/08,Hertha,Freiburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/15,Bayern Munich,Freiburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/15,RB Leipzig,Hertha,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/15,Union Berlin,Dortmund,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/15,FC Koln,Augsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/15,Ein Frankfurt,Leverkusen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/15,Wolfsburg,M'gladbach,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/15,Stuttgart,Bochum,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/15,Schalke 04,Hoffenheim,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/15,Werder Bremen,Mainz,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/22,Dortmund,Stuttgart,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/22,Leverkusen,Wolfsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/22,Freiburg,Werder Bremen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/22,Mainz,FC Koln,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/22,Hoffenheim,Bayern Munich,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/22,M'gladbach,Ein Frankfurt,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/22,Bochum,Union Berlin,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/22,Augsburg,RB Leipzig,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/22,Hertha,Schalke 04,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/29,Bayern Munich,Mainz,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/29,RB Leipzig,Leverkusen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/29,Union Berlin,M'gladbach,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/29,FC Koln,Hoffenheim,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/29,Ein Frankfurt,Dortmund,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/29,Wolfsburg,Bochum,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/29,Stuttgart,Augsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/29,Schalke 04,Freiburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/10/29,Werder Bremen,Hertha,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/05,Dortmund,Bochum,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/05,Leverkusen,Union Berlin,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/05,Freiburg,FC Koln,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/05,Mainz,Wolfsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/05,Hoffenheim,RB Leipzig,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/05,M'gladbach,Stuttgart,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/05,Augsburg,Ein Frankfurt,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/05,Hertha,Bayern Munich,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/05,Werder Bremen,Schalke 04,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/08,Bayern Munich,Werder Bremen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/08,RB Leipzig,Freiburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/08,Union Berlin,Augsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/08,FC Koln,Leverkusen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/08,Ein Frankfurt,Hoffenheim,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/08,Wolfsburg,Dortmund,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/08,Bochum,M'gladbach,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/08,Stuttgart,Hertha,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/08,Schalke 04,Mainz,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/12,Leverkusen,Stuttgart,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/12,Freiburg,Union Berlin,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/12,Mainz,Ein Frankfurt,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/12,Hoffenheim,Wolfsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/12,M'gladbach,Dortmund,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/12,Augsburg,Bochum,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/12,Hertha,FC Koln,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/12,Schalke 04,Bayern Munich,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,22/11/12,Werder Bremen,RB Leipzig,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/21,Dortmund,Augsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/21,RB Leipzig,Bayern Munich,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/21,Union Berlin,Hoffenheim,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/21,FC Koln,Werder Bremen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/21,M'gladbach,Leverkusen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/21,Ein Frankfurt,Schalke 04,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/21,Wolfsburg,Freiburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/21,Bochum,Hertha,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/21,Stuttgart,Mainz,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/24,Bayern Munich,FC Koln,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/24,Leverkusen,Bochum,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/24,Freiburg,Ein Frankfurt,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/24,Mainz,Dortmund,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/24,Hoffenheim,Stuttgart,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/24,Augsburg,M'gladbach,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/24,Hertha,Wolfsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/24,Schalke 04,RB Leipzig,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/24,Werder Bremen,Union Berlin,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/28,Bayern Munich,Ein Frankfurt,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/28,Leverkusen,Dortmund,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/28,RB Leipzig,Stuttgart,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/28,Freiburg,Augsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/28,Mainz,Bochum,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/28,Hoffenheim,M'gladbach,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/28,Hertha,Union Berlin,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/28,Schalke 04,FC Koln,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/01/28,Werder Bremen,Wolfsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/04,Dortmund,Freiburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/04,Union Berlin,Mainz,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/04,FC Koln,RB Leipzig,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/04,M'gladbach,Schalke 04,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/04,Ein Frankfurt,Hertha,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/04,Wolfsburg,Bayern Munich,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/04,Bochum,Hoffenheim,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/04,Augsburg,Leverkusen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/04,Stuttgart,Werder Bremen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/11,Bayern Munich,Bochum,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/11,RB Leipzig,Union Berlin,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/11,Freiburg,Stuttgart,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/11,FC Koln,Ein Frankfurt,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/11,Mainz,Augsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/11,Hoffenheim,Leverkusen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/11,Hertha,M'gladbach,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/11,Schalke 04,Wolfsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/11,Werder Bremen,Dortmund,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/18,Dortmund,Hertha,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/18,Leverkusen,Mainz,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/18,Union Berlin,Schalke 04,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/18,M'gladbach,Bayern Munich,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/18,Ein Frankfurt,Werder Bremen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/18,Wolfsburg,RB Leipzig,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/18,Bochum,Freiburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/18,Augsburg,Hoffenheim,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/18,Stuttgart,FC Koln,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/25,Bayern Munich,Union Berlin,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/25,RB Leipzig,Ein Frankfurt,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/25,Freiburg,Leverkusen,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/25,FC Koln,Wolfsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/25,Mainz,M'gladbach,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/25,Hoffenheim,Dortmund,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/25,Hertha,Augsburg,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/25,Schalke 04,Stuttgart,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
D1,23/02/25,Werder Bremen,Bochum,0,0,D,0,0,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
